ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,target_id,maneuver_index,Timestamp GPS,Latitude,Longitude,Euler_X (deg),Euler_Y (deg),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,F_front,F_back,M_tot_X,M_tot_Y,M_front_X,M_front_Y,M_back_X,M_back_Y,P_front_X,P_front_Y,P_back_X,P_back_Y
2025-06-11 12:55:02.456000+00:00,1749646502.456,48.7,48.2,48.2,48.2,43.5132018,43.513203046,43.513198892,43.513194739,92.4,9.5,8.0,2184.565,4.095034,4.095035956,4.095029436,4.095022917,2.5,-0.99,17.5,19.6,1749653702456.999,1749646502456.999,109.9,15.7,144.546,144.546,193.246,5.3,15.966,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:02.450000+00:00,43.5132255554199,4.09500312805175,314.9375,6.6875,1108.92057926094,30046.3266218199,9697.97293335892,-7304.77902033161,8259.84660271859,30250.4261433401,31205.4937257271,40853.2201344397,8320.78486386474,2862.97336981911,5238.95112033221,1333.47068724233,3081.83374353252,-1011.71048172308,42.731920826587,-167.885538565057,-24.7645223165702,-75.436739953199
2025-06-11 12:55:02.556000+00:00,1749646502.556,49.0,48.2,48.2,48.2,43.513208,43.513209239,43.51320511,43.513200981,85.7,8.6,7.8,2185.602,4.0950436,4.095045565,4.095039015,4.095032466,2.5,3.03,16.4,19.7,1749653702556.0,1749646502556.0,102.1,19.8,144.256,144.256,193.256,5.3,15.989,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:02.600000+00:00,43.5132369995117,4.0950231552124,317.4375,5.9375,484.573832750727,30273.5780021925,10807.091465561,-6863.03572006136,9667.1135563623,26961.6164964051,29765.694332706,41565.2433005042,7891.06792824262,3289.55528795529,4718.53898419707,947.177223574316,3172.52894404555,-940.692496416372,31.8211029444582,-158.522725237167,-22.6317091329274,-76.3264855954075
2025-06-11 12:55:02.657000+00:00,1749646502.657,48.5,39.6,39.6,39.6,43.5132143,43.513215551,43.513211381,43.513207211,84.791,7.8,8.0,2186.659,4.0950534,4.09505535,4.09504885,4.095042351,2.5,-4.95,15.8,19.7,1749653702657.0,1749646502657.0,100.635,15.3,144.766,144.766,193.266,5.3,16.091,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:02.650000+00:00,43.5132369995117,4.0950231552124,318.3125,5.3125,1142.36663435512,26288.9069717512,11914.3013237814,-6274.26581592609,11079.4564517839,22162.8907393703,26968.0813752282,39345.5749298878,6645.08988539654,3227.99843558596,3966.98333946385,436.672497226755,2678.10654593268,-731.62524311162,16.1921974037005,-147.099205326032,-18.594854552649,-68.0662704943303
2025-06-11 12:55:02.756000+00:00,1749646502.756,48.7,46.2,46.2,46.2,43.5132202,43.513221446,43.513217292,43.513213139,83.9,7.6,7.7,2187.705,4.0950635,4.095065456,4.095058936,4.095052417,2.5,2.02,15.3,19.9,1749653702756.0,1749646502756.0,99.2,13.8,144.576,144.576,193.276,5.3,16.216,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:02.800000+00:00,43.5132484436035,4.09504508972168,319.1875,4.3125,1575.42656284284,23752.3844377476,14035.6860163867,-5322.44499329635,12332.9447400583,19215.3255736122,26225.8253203742,39363.4970169772,5784.8650077611,3470.09605042825,3423.01899408374,141.642174295381,2361.84601367735,-532.423693005205,5.40086622880627,-130.520925548317,-13.5258229921893,-60.0009194472409
2025-06-11 12:55:02.859000+00:00,1749646502.859,51.1,44.1,44.1,44.1,43.5132261,43.513227286,43.513223334,43.513219381,81.8,7.9,7.082,2188.795,4.0950743,4.095076326,4.095069572,4.095062819,2.5,23.301,14.956,20.0,1749653702859.0,1749646502859.0,99.166,19.6,142.186,142.186,193.286,5.3,15.8,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:02.850000+00:00,43.5132484436035,4.09504508972168,319.9375,4.1875,2204.2197504415,22415.7136524757,15710.8961095477,-4635.67500722193,13253.2878194646,14988.6000407988,23606.2128530416,40330.829512465,4890.11046976555,4522.01030881236,2737.5863691989,-263.352940958608,2152.52410056665,-420.061108382371,-11.1560860099876,-115.9688928606,-10.4153847927314,-53.371679347715
2025-06-11 12:55:02.956000+00:00,1749646502.956,52.8,42.5,42.5,42.5,43.513232,43.513233142,43.513229336,43.513225531,82.6,7.9,6.5,2189.873,4.0950849,4.095086974,4.095080061,4.095073149,2.5,17.526,14.631,20.1,1749653702956.0,1749646502956.0,99.133,14.5,140.496,140.496,193.296,5.3,15.509,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:02.850000+00:00,43.5132484436035,4.09504508972168,319.9375,4.1875,2204.2197504415,22415.7136524757,15710.8961095477,-4635.67500722193,13253.2878194646,14988.6000407988,23606.2128530416,40330.829512465,4890.11046976555,4522.01030881236,2737.5863691989,-263.352940958608,2152.52410056665,-420.061108382371,-11.1560860099876,-115.9688928606,-10.4153847927314,-53.371679347715
2025-06-11 12:55:03.055000+00:00,1749646503.055,52.7,42.8,42.8,42.8,43.5132381,43.513239244,43.51323543,43.513231617,84.8,7.9,6.4,2190.965,4.0950955,4.095097571,4.095090668,4.095083765,2.5,-1.01,14.3,20.2,1749653703055.0,1749646503055.0,99.1,11.4,140.6,140.6,193.3,5.3,15.609,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.200000+00:00,43.5132751464843,4.09508657455444,320.8125,5.8125,2573.73977658381,17627.779467168,16567.6182721173,-3965.33825084759,13845.393435708,11479.5078639108,21359.5630487712,36769.1375158691,3757.81126005602,4086.28657606688,2154.5560330088,-574.875123096142,1603.25522704722,-171.338430812566,-26.9141799288451,-100.8707916023,-4.65984361854065,-43.6032862167428
2025-06-11 12:55:03.157000+00:00,1749646503.157,51.9,40.7,40.7,40.7,43.513244,43.513245165,43.513241282,43.513237398,83.7,7.1,6.1,2192.043,4.0951061,4.095108149,4.09510132,4.095094491,2.5,-7.843,13.2,20.3,1749653703157.0,1749646503157.0,96.9,9.4,141.4,141.4,193.3,5.3,15.865,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.200000+00:00,43.5132751464843,4.09508657455444,320.8125,5.8125,2573.73977658381,17627.779467168,16567.6182721173,-3965.33825084759,13845.393435708,11479.5078639108,21359.5630487712,36769.1375158691,3757.81126005602,4086.28657606688,2154.5560330088,-574.875123096142,1603.25522704722,-171.338430812566,-26.9141799288451,-100.8707916023,-4.65984361854065,-43.6032862167428
2025-06-11 12:55:03.257000+00:00,1749646503.257,52.8,38.7,38.7,38.7,43.5132499,43.513251042,43.513247236,43.513243431,83.5,5.7,4.9,2193.114,4.0951166,4.095118674,4.095111761,4.095104849,2.5,8.911,10.6,20.4,1749653703257.998,1749646503257.998,94.1,8.6,140.5,140.5,193.3,5.3,15.741,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.250000+00:00,43.5132751464843,4.09508657455444,320.5,6.1875,2788.53380711048,15416.1092172931,16867.8288783378,-4022.5680858358,13648.736916897,11351.7828207485,20977.9516518097,35072.4719027415,3489.55873265297,3795.64057631257,2144.72195146851,-573.812614124175,1344.83678118445,-63.0307869870021,-27.3531288301292,-102.236957500256,-1.79715838569323,-38.3445109005657
2025-06-11 12:55:03.358000+00:00,1749646503.358,52.0,44.0,44.0,44.0,43.5132557,43.513256862,43.513252988,43.513249113,81.6,4.8,4.2,2194.205,4.0951275,4.095129552,4.095122713,4.095115875,2.5,-8.0,9.0,20.6,1749653703358.0,1749646503358.0,90.6,10.2,141.3,141.3,193.3,5.3,16.077,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.400000+00:00,43.5132865905761,4.09510850906372,321.4375,6.0625,2768.45557587929,19074.5099759614,16616.1230899905,-4427.77357234144,13216.149925174,13538.1345715994,22326.510924432,38459.0886418313,4242.8389796885,4489.19336003316,2506.24418607975,-372.80563447317,1736.59479360874,-246.445622076236,-16.6978904914877,-112.254180447745,-6.40799433318297,-45.1543407536673
2025-06-11 12:55:03.456000+00:00,1749646503.456,53.8,40.0,40.0,40.0,43.5132615,43.513262615,43.513258898,43.513255181,88.182,5.1,4.1,2195.269,4.095138,4.095140101,4.095133098,4.095126095,2.5,18.182,9.2,20.7,1749653703456.999,1749646503456.999,98.762,10.1,139.5,139.5,193.3,5.3,15.74,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.450000+00:00,43.5132865905761,4.09510850906372,322.5625,6.1875,2569.25001743769,27813.8399871588,15328.333946391,-5175.00332007553,12464.4936022818,17953.4097672026,25242.9000494089,45711.4239509876,5914.96245745061,5793.3839782163,3226.4136256753,28.5032863119497,2688.5488317753,-709.831748144389,1.1291605265702,-127.814697176636,-15.5285415940111,-58.8156876201887
2025-06-11 12:55:03.546000+00:00,1749646503.546,52.9,39.5,39.5,39.5,43.5132672,43.513268339,43.513264543,43.513260746,94.1,6.7,5.3,2196.4,4.0951496,4.095151676,4.095144755,4.095137833,2.5,-10.112,12.0,20.8,1749653703546.0,1749646503546.0,106.1,7.9,140.4,140.4,193.3,5.3,16.027,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.600000+00:00,43.5132980346679,4.09512996673584,323.6875,6.5,2017.04467598747,32590.1701361812,13070.5449348663,-6255.23302174654,10164.8373828188,25256.6850888545,29166.2894499269,47677.759747035,7651.95043793949,5506.50515866083,4395.91257642885,802.364613333455,3256.03786151063,-1015.4539847148,27.5099996765432,-150.718951890531,-21.2982738723993,-68.2925934185303
2025-06-11 12:55:03.657000+00:00,1749646503.657,55.9,39.5,39.5,39.5,43.5132726,43.513273659,43.51327013,43.513266602,99.6,8.1,7.3,2197.478,4.0951607,4.095162856,4.09515567,4.095148484,2.5,26.786,15.4,20.9,1749653703657.999,1749646503657.999,115.0,8.2,137.4,137.4,193.3,5.3,15.384,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.650000+00:00,43.5132980346679,4.09512996673584,323.9375,7.625,1226.83955152861,35313.5004230286,10243.7560554162,-6506.46267735445,10377.1812667851,25749.9605365552,29620.6791259859,46784.0960299735,8130.00042115516,4581.83490136677,4499.77103834041,805.061546591346,3630.22938281475,-1239.88393178749,27.1790374274394,-151.91316239582,-26.5022526243348,-77.5953730192616
2025-06-11 12:55:03.760000+00:00,1749646503.76,56.2,38.6,38.6,38.6,43.5132778,43.51327885,43.513275349,43.513271848,105.7,8.76,8.6,2198.564,4.0951721,4.095174263,4.095167052,4.095159841,2.5,2.941,16.77,21.0,1749653703760.0,1749646503760.0,121.242,6.9,137.1,137.1,193.3,5.3,15.383,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.800000+00:00,43.5133094787597,4.09515333175659,323.4375,8.5625,883.634644061136,33335.8308477009,8909.96730804095,-6743.69228689929,9394.52525418059,26306.2361103047,28957.069077586,43129.432799803,8066.62390709761,3722.0552063341,4610.46501140997,923.256086085622,3456.15889568764,-1193.34283936245,31.8836165225111,-159.217253619726,-27.6688739428055,-80.1345779744041
2025-06-11 12:55:03.859000+00:00,1749646503.859,58.1,38.7,38.7,38.7,43.5132835,43.513284498,43.513281172,43.513277846,109.2,9.4,8.7,2199.674,4.0951834,4.09518561,4.095178243,4.095170875,2.5,19.192,18.1,21.1,1749653703859.0,1749646503859.0,127.3,7.3,135.2,135.2,193.3,5.3,14.972,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.850000+00:00,43.5133094787597,4.09515333175659,321.6875,9.25,644.696356829419,32345.3094470069,9742.35308667262,-7258.87108550117,8750.01439293454,26967.6719810228,28458.8152884562,42732.3588905089,8150.718051884,4053.77233314052,4774.60275778009,995.057814434909,3376.1152941039,-1096.12682561426,34.9648361799001,-167.772365412443,-25.6509786511627,-79.0060596175923
2025-06-11 12:55:03.956000+00:00,1749646503.956,55.2,46.0,46.0,46.0,43.5132887,43.513289778,43.513286186,43.513282594,109.5,9.6,9.1,2200.754,4.0951947,4.095196838,4.095189712,4.095182586,2.5,-29.592,18.7,21.2,1749653703956.999,1749646503956.999,128.2,10.5,138.1,138.1,193.3,5.3,15.779,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:03.850000+00:00,43.5133094787597,4.09515333175659,321.6875,9.25,644.696356829419,32345.3094470069,9742.35308667262,-7258.87108550117,8750.01439293454,26967.6719810228,28458.8152884562,42732.3588905089,8150.718051884,4053.77233314052,4774.60275778009,995.057814434909,3376.1152941039,-1096.12682561426,34.9648361799001,-167.772365412443,-25.6509786511627,-79.0060596175923
2025-06-11 12:55:04.059000+00:00,1749646504.059,57.7,39.1,39.1,39.1,43.5132939,43.513294909,43.513291546,43.513288183,107.0,10.3,8.7,2201.861,4.0952064,4.095208601,4.095201265,4.09519393,2.5,24.51,19.0,21.1,1749653704059.0,1749646504059.0,126.0,10.6,135.612,135.612,193.312,5.3,15.078,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.200000+00:00,43.5133323669433,4.09519815444946,321.0,7.1875,1589.09502011501,23869.3083025672,11371.9955242741,-5272.55732423792,11793.0535209254,17430.5067135387,23951.0029102262,36830.3988469564,5539.920147851,3043.24764621131,3167.07743326984,33.1325448484801,2372.84271458115,-664.174127694938,1.38334686746389,-132.231516364503,-18.0333134717009,-64.4262019654247
2025-06-11 12:55:04.157000+00:00,1749646504.157,58.7,48.2,48.2,48.2,43.5132992,43.513300181,43.513296911,43.513293642,102.344,9.7,8.2,2202.939,4.0952176,4.095219825,4.095212409,4.095204994,2.5,10.101,17.9,21.2,1749653704157.999,1749646504157.999,119.482,14.5,134.632,134.632,193.332,5.3,14.894,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.200000+00:00,43.5133323669433,4.09519815444946,321.0,7.1875,1589.09502011501,23869.3083025672,11371.9955242741,-5272.55732423792,11793.0535209254,17430.5067135387,23951.0029102262,36830.3988469564,5539.920147851,3043.24764621131,3167.07743326984,33.1325448484801,2372.84271458115,-664.174127694938,1.38334686746389,-132.231516364503,-18.0333134717009,-64.4262019654247
2025-06-11 12:55:04.260000+00:00,1749646504.26,57.2,54.1,54.1,54.1,43.5133048,43.513305823,43.513302414,43.513299004,97.5,8.3,6.9,2204.077,4.0952294,4.095231588,4.095224294,4.095216999,2.5,-14.563,15.2,21.2,1749653704260.997,1749646504260.997,112.7,12.3,136.152,136.152,193.352,5.3,15.289,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.266666667+00:00,43.5133323669433,4.09519815444946,319.6875,6.8125,1804.95366631153,16966.1184958149,12281.5936760165,-3919.96534159795,12542.8875245401,11890.2192273698,20513.1414103119,31052.665838143,3820.18480171312,2252.9631061938,2205.520747371,-415.195134400161,1614.66405434211,-305.978910620087,-20.2404461654733,-107.517454457866,-9.85354726756642,-51.9975986203017
2025-06-11 12:55:04.360000+00:00,1749646504.36,57.0,45.3,45.3,45.3,43.5133105,43.513311528,43.513308101,43.513304673,87.9,7.6,5.8,2205.2,4.0952409,4.095243083,4.095235805,4.095228527,2.5,-2.0,13.4,21.2,1749653704360.999,1749646504360.999,101.3,12.9,136.372,136.372,193.372,5.3,15.345,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.400000+00:00,43.5133399963378,4.09522151947021,318.75,6.6875,2122.61132984598,13665.3726772863,14084.7148924516,-3247.22110516021,13780.1565802372,9837.41214219908,20370.347617276,29872.6988995839,3054.61042150901,1927.28278970536,1825.30633800662,-652.848871322409,1229.30408350239,-80.309138757193,-32.0489803899433,-89.6060475894176,-2.68837907907649,-41.1514234999207
2025-06-11 12:55:04.459000+00:00,1749646504.459,55.6,49.2,49.2,49.2,43.5133163,43.513317367,43.513313811,43.513310255,80.8,7.1,5.5,2206.311,4.0952521,4.095254248,4.095247088,4.095239927,2.5,-14.286,12.6,21.4,1749653704459.0,1749646504459.0,93.4,13.3,137.792,137.792,193.392,5.3,15.851,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.400000+00:00,43.5133399963378,4.09522151947021,318.75,6.6875,2122.61132984598,13665.3726772863,14084.7148924516,-3247.22110516021,13780.1565802372,9837.41214219908,20370.347617276,29872.6988995839,3054.61042150901,1927.28278970536,1825.30633800662,-652.848871322409,1229.30408350239,-80.309138757193,-32.0489803899433,-89.6060475894176,-2.68837907907649,-41.1514234999207
2025-06-11 12:55:04.558000+00:00,1749646504.558,54.5,49.0,49.0,49.0,43.5133222,43.513323296,43.513319642,43.513315987,72.9,6.571,4.865,2207.467,4.0952639,4.095266019,4.095258955,4.09525189,2.5,-11.111,11.435,21.5,1749653704558.0,1749646504558.0,85.406,15.7,138.912,138.912,193.412,5.3,16.204,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.600000+00:00,43.5133514404296,4.09524488449096,319.375,6.125,2421.40808528351,14393.7041581749,14263.9271572258,-3041.45036170235,13491.5013602584,10893.6886819185,21343.7396804746,31079.0394006843,3219.00142834806,2119.0420718105,1943.95189658511,-512.045084035834,1275.04953176294,-120.288376815869,-23.9904108512087,-91.0783173748812,-3.87040201806303,-41.0260277135484
2025-06-11 12:55:04.645000+00:00,1749646504.645,55.8,41.2,41.2,41.2,43.5133284,43.513329461,43.513325924,43.513322386,67.9,6.1,4.3,2208.603,4.0952751,4.095277253,4.095270076,4.095262898,2.5,14.773,10.4,21.6,1749653704645.998,1749646504645.998,78.3,15.8,137.629,137.629,193.429,5.3,15.958,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.650000+00:00,43.5133514404296,4.09524488449096,320.8125,5.625,2317.20505771242,19802.0357768885,13463.1395540747,-4239.6795721814,11966.8462437089,15873.9653476868,23601.1320192143,35582.3803886758,4667.98793791388,3082.94341617704,2805.85346632162,-30.1964905128754,1862.13447159226,-408.135175376812,-1.27945093855208,-118.886393416946,-11.4701481721751,-52.3330494264765
2025-06-11 12:55:04.757000+00:00,1749646504.757,52.6,38.0,38.0,38.0,43.5133345,43.513335647,43.513331824,43.513328002,65.2,6.6,4.9,2209.74,4.0952864,4.095288468,4.095281574,4.09527468,2.5,-28.571,11.5,21.6,1749653704757.998,1749646504757.998,76.7,12.5,140.852,140.852,193.452,5.3,16.751,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.800000+00:00,43.5133666992187,4.09527015686035,321.4375,5.6875,2065.14102189456,24429.4446314079,12286.4429383052,-5907.88229690022,10127.2668037469,21853.3255801689,26072.7100870157,38781.0285916077,6254.48683326433,3622.80583040113,3872.68849885115,528.290424340576,2381.79833441318,-669.913929012125,20.2621983897127,-148.53417561605,-17.2742692326911,-61.4165848847186
2025-06-11 12:55:04.858000+00:00,1749646504.858,53.5,37.3,37.3,37.3,43.5133407,43.513341823,43.51333808,43.513334336,63.9,6.5,5.3,2210.896,4.0952979,4.095299993,4.095293017,4.095286041,2.5,9.0,11.8,21.7,1749653704858.0,1749646504858.0,75.7,9.7,139.972,139.972,193.472,5.3,16.616,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.850000+00:00,43.5133666992187,4.09527015686035,322.3125,5.875,1666.79965354435,29011.6994277907,11997.5647439967,-5752.13785495025,11043.5363208974,22708.5190573697,27999.9175233169,42676.0638253318,6882.49346522587,3945.4432916943,3970.26163926863,536.8863152422,2912.23182595723,-880.8060540055,19.1745677391766,-141.795476217471,-20.6393461592553,-68.240403751308
2025-06-11 12:55:04.956000+00:00,1749646504.956,53.6,30.5,30.5,30.5,43.5133467,43.51334782,43.513344086,43.513340351,64.0,6.4,5.5,2212.058,4.0953097,4.095311795,4.095304811,4.095297826,2.5,1.02,11.9,21.8,1749653704956.0,1749646504956.0,75.9,9.0,139.891,139.891,193.491,5.3,16.673,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:04.850000+00:00,43.5133666992187,4.09527015686035,322.3125,5.875,1666.79965354435,29011.6994277907,11997.5647439967,-5752.13785495025,11043.5363208974,22708.5190573697,27999.9175233169,42676.0638253318,6882.49346522587,3945.4432916943,3970.26163926863,536.8863152422,2912.23182595723,-880.8060540055,19.1745677391766,-141.795476217471,-20.6393461592553,-68.240403751308
2025-06-11 12:55:05.061000+00:00,1749646505.061,54.7,26.5,26.5,26.5,43.5133526,43.513353691,43.513350054,43.513346418,66.3,7.1,6.2,2213.241,4.0953219,4.095324025,4.095316942,4.09530986,2.5,10.476,13.3,22.0,1749653705061.0,1749646505061.0,79.6,8.1,138.8,138.8,193.5,5.306,16.553,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:05.200000+00:00,43.5133895874023,4.09531831741333,319.5,7.8125,2516.33184933952,17766.7729722004,12458.2943137894,-5222.79851519311,11179.6477378211,16568.4339497486,22525.2831723767,32741.3991353293,4664.04890844406,2580.9830507908,3039.87692885937,15.0716828634779,1624.17197958468,-368.939815440438,0.669100705555645,-134.953993945223,-11.2682971767793,-49.6060651797905
2025-06-11 12:55:05.164000+00:00,1749646505.164,56.3,33.3,33.3,33.3,43.5133584,43.513359448,43.513355956,43.513352464,66.666,7.7,7.0,2214.431,4.0953343,4.095336466,4.095329246,4.095322026,2.5,15.385,14.7,22.2,1749653705164.998,1749646505164.998,79.966,8.4,137.2,137.2,193.5,5.316,16.289,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:05.200000+00:00,43.5133895874023,4.09531831741333,319.5,7.8125,2516.33184933952,17766.7729722004,12458.2943137894,-5222.79851519311,11179.6477378211,16568.4339497486,22525.2831723767,32741.3991353293,4664.04890844406,2580.9830507908,3039.87692885937,15.0716828634779,1624.17197958468,-368.939815440438,0.669100705555645,-134.953993945223,-11.2682971767793,-49.6060651797905
2025-06-11 12:55:05.260000+00:00,1749646505.26,57.3,41.9,41.9,41.9,43.5133642,43.51336522,43.51336182,43.51335842,67.0,6.8,6.5,2215.608,4.0953465,4.095348691,4.095341388,4.095334085,2.5,10.526,13.3,22.3,1749653705260.0,1749646505260.0,80.3,8.9,136.2,136.2,193.5,5.326,16.095,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:05.266666667+00:00,43.5133895874023,4.09531831741333,319.1875,7.4375,1919.33290307771,21684.6625708376,12558.9855319788,-5376.17932168685,11538.5590461633,17850.2320145013,24012.6117389779,36162.9810058941,5345.09199101468,3098.585060724,3240.08438139826,84.9428231159265,2105.00760961642,-520.772218762306,3.53742541791258,-134.932610272412,-14.4006993969171,-58.2089073152829
2025-06-11 12:55:05.358000+00:00,1749646505.358,56.9,39.7,39.7,39.7,43.5133699,43.513370931,43.513367494,43.513364057,73.6,6.948,6.9,2216.785,4.0953588,4.095360981,4.095353711,4.095346441,2.5,-4.082,14.092,22.5,1749653705358.0,1749646505358.0,87.18,7.3,136.6,136.6,193.5,5.336,16.348,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:05.400000+00:00,43.5134010314941,4.09534168243408,319.4375,6.5,1696.13151337418,23834.9952298646,10839.1989257378,-6139.40818447818,9434.90471030546,21720.5096316955,25016.0061575228,36370.3256689767,6244.24752116247,3141.95137504434,3886.45853535623,558.074663711601,2357.78898580623,-692.72439659517,22.3087034835805,-155.358873470196,-19.0464172056081,-64.8272717507556
2025-06-11 12:55:05.457000+00:00,1749646505.457,57.5,40.4,40.4,40.4,43.5133758,43.513376814,43.513373433,43.513370051,79.3,7.1,7.8,2217.948,4.0953707,4.095372896,4.095365577,4.095358258,2.5,6.0,14.9,22.6,1749653705457.999,1749646505457.999,94.2,13.7,136.0,136.0,193.5,5.346,16.257,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:05.400000+00:00,43.5134010314941,4.09534168243408,319.4375,6.5,1696.13151337418,23834.9952298646,10839.1989257378,-6139.40818447818,9434.90471030546,21720.5096316955,25016.0061575228,36370.3256689767,6244.24752116247,3141.95137504434,3886.45853535623,558.074663711601,2357.78898580623,-692.72439659517,22.3087034835805,-155.358873470196,-19.0464172056081,-64.8272717507556
2025-06-11 12:55:05.556000+00:00,1749646505.556,55.7,47.3,47.3,47.3,43.5133815,43.513382564,43.513379017,43.513375471,81.1,6.4,7.6,2219.132,4.0953831,4.095385251,4.095378082,4.095370913,2.5,-18.182,14.0,22.6,1749653705556.997,1749646505556.997,95.1,11.9,137.8,137.8,193.5,5.356,16.742,11_06_2025_Run3,Gian,SenseBoard,Jibe,14.105000019073486,1749646494.157,1749646508.262,6,6,2025-06-11 12:55:05.600000+00:00,43.5134124755859,4.0953664779663,319.0625,6.3125,1622.93034066201,27519.3280267166,10373.4124515716,-6935.63700120643,8784.25047787676,25692.7873749385,27541.4008516088,39515.6708189503,7309.63155403704,3460.02425162608,4551.66520047222,905.539310543663,2757.96635356482,-884.951084930301,32.8792030377338,-165.266292190301,-22.3949401994185,-69.7942435597523
