ISODateTimeUTC,SecondsSince1970,SOG,TWA,TWS,TWD,BelowLineCalc,central,COG,COG_Mag,DistanceToLeader,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,lateral,LatStern,Leg,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,TimeLocal,TimeUTC,Trim,TWA_Abs,VMC,VMG,XTE,run,interval_id,boat_name,opponent_name,boat_role,boat_weight,interval_duration,mast_brand,load_cell,pol_ratio,SOG_ref,leg_type
2025-11-26T13:48:35.446Z,1764164915.446,30.8,-176.332,15.277,333.668,,58.473,150.0,147.0,,-30.7,30.7,,43.0496326,43.049630965,43.049636415,0.8,43.049641866,,58313.746,,6.1040783,6.104079592,6.104075286,6.10407098,3,,5.435,1764168515446.0,1764164915446.0,15.9,176.332,,30.737,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:35.552Z,1764164915.552,30.9,-175.868,15.224,333.732,,56.0,149.6,146.6,,-23.8,23.8,,43.0496203,43.049618672,43.0496241,0.2,43.049629528,,58315.348,,6.1040885,6.104089807,6.104085449,6.104081091,3,,-3.738,1764168515552.998,1764164915552.998,11.3,175.868,,30.82,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:35.657Z,1764164915.657,30.9,-174.906,15.172,333.794,,49.8,148.7,145.7,,-22.4,22.4,,43.049608,43.049606387,43.049611764,0.3,43.049617142,,58316.973,,6.1040993,6.104100642,6.104096168,6.104091694,3,,-8.654,1764168515657.0,1764164915657.0,14.6,174.906,,30.778,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:35.752Z,1764164915.752,30.9,-173.148,15.123,333.852,,47.9,147.0,144.0,,-16.6,16.6,,43.0495959,43.049594317,43.049599595,0.157425833,43.049604873,,58318.586,,6.1041103,6.104111707,6.104107017,6.104102326,3,,-17.708,1764168515752.999,1764164915752.999,9.4,173.148,,30.679,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:35.859Z,1764164915.859,31.0,-172.585,15.071,333.915,,47.8,146.5,143.5,,-23.7,23.7,,43.0495838,43.049582226,43.049587474,0.0,43.049592722,,58320.223,,6.1041217,6.104123126,6.104118373,6.104113619,3,,-4.717,1764168515859.0,1764164915859.0,10.1,172.585,,30.741,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:35.953Z,1764164915.953,31.1,-171.328,15.023,333.972,,48.897,145.3,142.3,,-16.4,16.4,,43.049572,43.049570448,43.049575622,0.047715687,43.049580796,,58321.824,,6.104133,6.104134471,6.104129568,6.104124665,3,,-12.766,1764168515953.0,1764164915953.0,9.6,171.328,,30.744,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.056Z,1764164916.056,31.2,-171.183,14.983,334.017,,50.1,145.2,142.2,,-24.5,24.5,,43.0495603,43.04955875,43.049563918,0.1,43.049569085,,58323.41,,6.1041442,6.104145675,6.104140759,6.104135844,3,,-0.971,1764168516056.0,1764164916056.0,13.0,171.183,,30.831,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.154Z,1764164916.154,31.2,-170.554,14.954,334.046,,54.8,144.6,141.6,,-21.4,21.4,,43.0495487,43.049547161,43.049552291,0.724508988,43.049557421,,58325.004,,6.1041557,6.104157197,6.104152208,6.104147219,3,,-6.122,1764168516154.0,1764164916154.0,7.5,170.554,,30.777,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.260Z,1764164916.26,31.2,-169.922,14.922,334.078,,61.1,144.0,141.0,,-18.8,18.8,18.8,43.0495374,43.049535873,43.049540964,1.4,43.049546056,,58326.566,,6.1041671,6.104168619,6.104163557,6.104158494,3,,-5.66,1764168516260.0,1764164916260.0,5.7,169.922,,30.719,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.354Z,1764164916.354,31.2,-169.494,14.894,334.106,,61.3,143.6,140.6,,-28.3,28.3,28.3,43.0495261,43.04952458,43.049529646,0.7,43.049534711,,58328.109,,6.1041781,6.104179633,6.104174523,6.104169412,3,,-4.255,1764168516354.0,1764164916354.0,8.8,169.494,,30.677,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.457Z,1764164916.457,31.2,-170.163,14.863,334.137,,58.6,144.3,141.3,,-24.5,24.5,,43.0495146,43.049513067,43.049518178,0.1,43.049523288,,58329.672,,6.1041892,6.104190708,6.104185682,6.104180657,3,,6.731,1764168516457.999,1764164916457.999,12.5,170.163,,30.741,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.552Z,1764164916.552,31.1,-170.634,14.834,334.166,,58.7,144.8,141.8,,-23.8,23.8,,43.0495032,43.049501657,43.0495068,0.8,43.049511943,,58331.23,,6.1042003,6.104201789,6.104196825,6.104191861,3,,5.263,1764168516552.998,1764164916552.998,16.3,170.634,,30.685,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.644Z,1764164916.644,30.9,-170.307,14.807,334.194,,56.0,144.5,141.5,,-15.9,15.9,,43.0494918,43.049490263,43.049495387,0.1,43.04950051,,58332.797,,6.1042116,6.1042131,6.104208099,6.104203098,3,,-3.261,1764168516644.998,1764164916644.998,14.2,170.307,,30.459,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.752Z,1764164916.752,30.8,-169.974,14.774,334.226,,53.4,144.2,141.2,,-9.8,9.8,9.8,43.0494806,43.049479069,43.049484173,1.0,43.049489277,,58334.352,,6.1042231,6.104224611,6.104219574,6.104214536,3,,-2.778,1764168516752.999,1764164916752.999,12.5,169.974,,30.33,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.857Z,1764164916.857,30.6,-168.843,14.743,334.257,,54.9,143.1,140.1,,-15.8,15.8,15.8,43.0494694,43.04946789,43.049472923,1.2,43.049477956,,58335.914,,6.1042347,6.104236251,6.10423108,6.104225909,3,,-10.577,1764168516857.0,1764164916857.0,9.5,168.843,,30.022,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:36.953Z,1764164916.953,30.4,-168.214,14.714,334.286,,55.3,142.5,139.5,,-24.7,24.7,24.7,43.0494584,43.049456902,43.049461895,1.3,43.049466888,,58337.453,,6.1042462,6.104247773,6.10424253,6.104237287,3,,-6.186,1764168516953.999,1764164916953.999,11.2,168.214,,29.759,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.060Z,1764164917.06,30.4,-168.182,14.688,334.318,,56.7,142.5,139.5,,-31.0,31.0,31.0,43.0494469,43.049445402,43.049450395,0.3,43.049455388,,58339.02,,6.1042573,6.104258873,6.10425363,6.104248387,3,,0.0,1764168517060.0,1764164917060.0,17.0,168.182,,29.756,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.155Z,1764164917.155,30.3,-170.454,14.669,334.346,,60.4,144.8,141.8,,-26.8,26.8,,43.0494354,43.049433857,43.049439,1.4,43.049444143,,58340.57,,6.1042681,6.104269589,6.104264625,6.104259661,3,,24.211,1764168517155.0,1764164917155.0,14.8,170.454,,29.88,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.256Z,1764164917.256,30.3,-171.123,14.649,334.377,,61.9,145.5,142.5,,-31.0,31.0,,43.0494238,43.049422244,43.049427431,2.3,43.049432617,,58342.133,,6.1042789,6.104280363,6.104275485,6.104270607,3,,6.863,1764168517256.998,1764164917256.998,14.0,171.123,,29.937,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.362Z,1764164917.362,30.3,-171.191,14.627,334.409,,62.43,145.6,142.6,,-26.1,26.1,,43.0494123,43.049410742,43.049415935,1.8,43.049421128,,58343.691,,6.1042899,6.10429136,6.104286494,6.104281628,3,,0.943,1764168517362.999,1764164917362.999,17.8,171.191,,29.943,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.456Z,1764164917.456,30.3,-170.563,14.609,334.437,,62.9,145.0,142.0,,-22.8,22.8,,43.0494009,43.049399353,43.049404509,1.6,43.049409664,,58345.246,,6.1043009,6.104302382,6.104297442,6.104292502,3,,-6.383,1764168517456.999,1764164917456.999,14.2,170.563,,29.89,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.552Z,1764164917.552,30.3,-170.234,14.589,334.466,,63.0,144.7,141.7,,-23.0,23.0,,43.0493891,43.049387559,43.049392695,1.178378378,43.049397832,,58346.836,,6.104312,6.104313493,6.104308516,6.10430354,3,,-3.125,1764168517552.998,1764164917552.998,7.6,170.234,,29.861,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.657Z,1764164917.657,30.3,-170.803,14.569,334.497,,63.1,145.3,142.3,,-24.3,24.3,,43.0493778,43.049376248,43.049381422,0.721621622,43.049386596,,58348.398,,6.1043234,6.104324871,6.104319968,6.104315065,3,,5.769,1764168517657.0,1764164917657.0,10.2,170.803,,29.91,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.752Z,1764164917.752,30.3,-168.974,14.549,334.526,,62.4,143.5,140.5,,-17.9,17.9,17.9,43.0493664,43.049364882,43.049369941,0.3,43.049375,,58349.988,,6.1043352,6.104336737,6.104331614,6.104326491,3,,-18.75,1764168517752.999,1764164917752.999,13.5,168.974,,29.741,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.845Z,1764164917.845,30.3,-168.246,14.531,334.554,,59.3,142.8,139.8,,-20.0,20.0,20.0,43.0493551,43.049353596,43.049358609,0.1,43.049363622,,58351.563,,6.1043469,6.104348462,6.104343255,6.104338048,3,,-7.527,1764168517845.999,1764164917845.999,11.7,168.246,,29.665,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:37.953Z,1764164917.953,30.3,-168.414,14.509,334.586,,57.1,143.0,140.0,,-20.8,20.8,20.8,43.0493439,43.049342392,43.049347418,0.3,43.049352445,,58353.133,,6.1043586,6.104360155,6.104354972,6.104349789,3,,1.852,1764168517953.999,1764164917953.999,8.9,168.414,,29.683,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.075Z,1764164918.075,30.3,-167.762,14.5,334.638,,56.029,142.4,139.4,,-20.1,20.1,20.1,43.0493327,43.049331204,43.04933619,0.6,43.049341177,,58354.688,,6.1043701,6.104371676,6.104366422,6.104361167,3,,-4.959,1764168518075.0,1764164918075.0,16.6,167.762,,29.612,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.145Z,1764164918.145,30.3,-168.427,14.5,334.673,,55.4,143.1,140.1,,-25.2,25.2,25.2,43.0493216,43.04932009,43.049325123,0.715760557,43.049330156,,58356.246,,6.1043818,6.104383351,6.10437818,6.104373009,3,,9.86,1764168518145.998,1764164918145.998,19.0,168.427,,29.684,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.259Z,1764164918.259,30.3,-167.37,14.5,334.729,,50.6,142.1,139.1,,-24.4,24.4,24.4,43.0493107,43.04930921,43.049314176,0.9,43.049319142,,58357.789,,6.1043935,6.104395087,6.104389797,6.104384506,3,,-8.849,1764168518259.0,1764164918259.0,13.1,167.37,,29.567,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.354Z,1764164918.354,30.3,-167.123,14.5,334.777,,49.4,141.9,138.9,,-26.5,26.5,26.5,43.0492996,43.049298114,43.049303067,1.8,43.049308019,,58359.352,,6.1044053,6.104406894,6.10440158,6.104396266,3,,-2.105,1764168518354.0,1764164918354.0,9.4,167.123,,29.538,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.456Z,1764164918.456,30.3,-167.372,14.5,334.828,,50.3,142.2,139.2,,-20.3,20.3,20.3,43.0492885,43.049287008,43.049291981,0.9,43.049296954,,58360.906,,6.1044169,6.104418484,6.104413205,6.104407927,3,,2.913,1764168518456.999,1764164918456.999,12.0,167.372,,29.567,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.552Z,1764164918.552,30.3,-167.624,14.5,334.876,,50.7,142.5,139.5,,-20.0,20.0,20.0,43.0492775,43.049276002,43.049280995,0.468,43.049285988,,58362.449,,6.1044285,6.104430073,6.10442483,6.104419587,3,,3.125,1764168518552.998,1764164918552.998,13.3,167.624,,29.596,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.657Z,1764164918.657,30.3,-167.271,14.5,334.928,,50.5,142.2,139.2,,-23.9,23.9,23.9,43.0492664,43.049264908,43.049269881,0.0,43.049274854,,58364.012,,6.1044403,6.104441884,6.104436605,6.104431327,3,,-2.885,1764168518657.0,1764164918657.0,13.0,167.271,,29.555,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.753Z,1764164918.753,30.3,-166.923,14.5,334.977,,51.8,141.9,138.9,,-23.9,23.9,23.9,43.0492554,43.049253914,43.049258867,0.655404973,43.049263819,,58365.566,,6.1044521,6.104453694,6.10444838,6.104443066,3,,-3.093,1764168518753.999,1764164918753.999,10.5,166.923,,29.514,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.857Z,1764164918.857,30.3,-166.971,14.5,335.029,,50.661,142.0,139.0,,-23.4,23.4,23.4,43.0492444,43.049242912,43.049247872,1.351351351,43.049252831,,58367.129,,6.104464,6.104465591,6.104460288,6.104454986,3,,0.971,1764168518857.0,1764164918857.0,12.4,166.971,,29.52,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:38.953Z,1764164918.953,30.3,-166.423,14.5,335.077,,49.6,141.5,138.5,,-30.6,30.6,30.6,43.0492336,43.049232122,43.049237048,2.0,43.049241973,,58368.676,,6.104476,6.104477608,6.104472247,6.104466886,3,,-5.208,1764168518953.0,1764164918953.0,10.6,166.423,,29.453,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.049Z,1764164919.049,30.2,-165.665,14.49,335.135,,52.6,140.8,137.8,,-34.4,34.4,34.4,43.0492227,43.049221237,43.049226114,0.1,43.049230991,,58370.215,,6.1044877,6.104489333,6.10448389,6.104478447,3,,-7.217,1764168519049.999,1764164919049.999,17.6,165.665,,29.26,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.157Z,1764164919.157,30.2,-166.89,14.469,335.21,,58.2,142.1,139.1,,-28.4,28.4,28.4,43.0492114,43.04920991,43.049214876,2.9,43.049219842,,58371.777,,6.1044991,6.104500687,6.104495397,6.104490106,3,,12.149,1764168519157.0,1764164919157.0,20.9,166.89,,29.413,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.260Z,1764164919.26,30.2,-168.118,14.448,335.282,,59.3,143.4,140.4,,-28.1,28.1,28.1,43.0492001,43.049198584,43.049203637,2.3,43.049208689,,58373.367,,6.1045111,6.10451264,6.104507506,6.104502371,3,,12.621,1764168519260.0,1764164919260.0,15.2,168.118,,29.553,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.344Z,1764164919.344,30.2,-166.759,14.431,335.341,,59.6,142.1,139.1,,-26.6,26.6,26.6,43.0491889,43.04918741,43.049192376,1.2,43.049197342,,58374.957,,6.1045232,6.104524787,6.104519497,6.104514206,3,,-15.476,1764168519344.0,1764164919344.0,11.0,166.759,,29.397,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.456Z,1764164919.456,30.3,-166.181,14.409,335.419,,62.1,141.6,138.6,,-22.9,22.9,22.9,43.049178,43.04917652,43.049181453,0.6,43.049186385,,58376.508,,6.1045351,6.104536705,6.104531355,6.104526006,3,,-4.464,1764168519456.0,1764164919456.0,8.7,166.181,,29.423,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.556Z,1764164919.556,30.2,-166.011,14.389,335.489,,62.7,141.5,138.5,,-31.3,31.3,31.3,43.0491677,43.049166222,43.049171148,0.8,43.049176073,,58378.02,,6.1045473,6.104548908,6.104543547,6.104538186,3,,-1.0,1764168519556.0,1764164919556.0,13.9,166.011,,29.304,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.656Z,1764164919.656,30.2,-163.241,14.369,335.559,,65.3,138.8,135.8,,-33.7,33.7,33.7,43.0491575,43.049156079,43.049160815,2.8,43.04916555,,58379.539,,6.1045597,6.104561402,6.104555729,6.104550056,3,,-27.0,1764168519656.0,1764164919656.0,20.2,163.241,,28.917,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.753Z,1764164919.753,30.2,-162.672,14.349,335.628,,68.303,138.3,135.3,,-29.0,29.0,29.0,43.0491469,43.04914549,43.049150189,4.1,43.049154888,,58381.09,,6.1045721,6.104573819,6.10456809,6.104562361,3,,-5.102,1764168519753.999,1764164919753.999,15.9,162.672,,28.829,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.860Z,1764164919.86,30.2,-163.697,14.328,335.703,,71.581,139.4,136.4,,-28.3,28.3,28.3,43.0491362,43.049134766,43.049139545,3.83316705,43.049144323,,58382.648,,6.1045845,6.104586181,6.104580577,6.104574972,3,,10.28,1764168519860.999,1764164919860.999,9.6,163.697,,28.986,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:39.953Z,1764164919.953,30.2,-163.733,14.309,335.767,,74.4,139.5,136.5,,-34.2,34.2,34.2,43.0491259,43.049124464,43.04912925,3.603740726,43.049134036,,58384.188,,6.1045971,6.104598778,6.104593185,6.104587592,3,,1.087,1764168519953.0,1764164919953.0,9.9,163.733,,28.991,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.056Z,1764164920.056,30.2,-162.283,14.278,335.817,,77.3,138.1,135.1,,-31.4,31.4,31.4,43.0491153,43.049113895,43.049118579,3.346882834,43.049123263,,58385.742,,6.1046096,6.104611325,6.104605574,6.104599823,3,,-13.592,1764168520056.0,1764164920056.0,16.5,162.283,,28.768,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.155Z,1764164920.155,30.2,-163.253,14.238,335.846,,78.6,139.1,136.1,,-26.5,26.5,26.5,43.0491049,43.049103473,43.04910823,3.1,43.049112987,,58387.297,,6.1046224,6.104624092,6.104618453,6.104612814,3,,10.101,1764168520155.0,1764164920155.0,11.0,163.253,,28.919,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.257Z,1764164920.257,30.2,-162.223,14.197,335.877,,76.5,138.1,135.1,,-30.2,30.2,30.2,43.0490946,43.049093195,43.049097879,2.7,43.049102563,,58388.852,,6.1046353,6.104637025,6.104631274,6.104625523,3,,-9.709,1764168520257.998,1764164920257.998,6.9,162.223,,28.758,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.354Z,1764164920.354,30.2,-161.594,14.158,335.906,,74.889,137.5,134.5,,-32.2,32.2,32.2,43.0490846,43.049083208,43.049087848,1.2,43.049092488,,58390.363,,6.1046479,6.104649645,6.104643827,6.104638009,3,,-6.25,1764168520354.0,1764164920354.0,11.0,161.594,,28.655,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.456Z,1764164920.456,30.1,-161.163,14.117,335.937,,73.16,137.1,134.1,,-40.4,40.4,40.4,43.0490741,43.049072717,43.049077327,2.121578899,43.049081937,,58391.918,,6.1046605,6.104662259,6.104656396,6.104650534,3,,-3.883,1764168520456.999,1764164920456.999,15.4,161.163,,28.488,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.544Z,1764164920.544,30.1,-162.637,14.082,335.963,,71.7,138.6,135.6,,-34.9,34.9,34.9,43.0490636,43.049062184,43.049066905,2.9,43.049071625,,58393.465,,6.104673,6.104674709,6.104669013,6.104663318,3,,17.241,1764168520544.0,1764164920544.0,17.0,162.637,,28.728,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.657Z,1764164920.657,30.1,-163.003,14.037,335.997,,68.7,139.0,136.0,,-34.4,34.4,34.4,43.0490528,43.049051375,43.049056125,2.5,43.049060875,,58395.059,,6.1046859,6.104687595,6.104681945,6.104676295,3,,3.54,1764168520657.0,1764164920657.0,13.2,163.003,,28.785,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.753Z,1764164920.753,30.2,-162.874,13.998,336.026,,75.2,138.9,135.9,,-39.0,39.0,39.0,43.0490423,43.049040877,43.04904562,1.8,43.049050362,,58396.617,,6.1046986,6.104700298,6.104694637,6.104688976,3,,-1.031,1764168520753.999,1764164920753.999,17.6,162.874,,28.861,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.856Z,1764164920.856,30.2,-162.343,13.958,336.057,,73.3,138.4,135.4,,-28.8,28.8,28.8,43.0490318,43.049030388,43.049035094,2.140000341,43.049039801,,58398.188,,6.1047115,6.104713215,6.104707498,6.10470178,3,,-4.902,1764168520856.0,1764164920856.0,16.0,162.343,,28.777,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:40.953Z,1764164920.953,30.3,-162.014,13.918,336.086,,66.1,138.1,135.1,,-30.5,30.5,30.5,43.0490215,43.049020095,43.049024779,2.466666499,43.049029463,,58399.75,,6.1047246,6.104726325,6.104720574,6.104714823,3,,-3.061,1764168520953.999,1764164920953.999,11.4,162.014,,28.819,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:41.058Z,1764164921.058,30.3,-160.683,13.888,336.117,,66.9,136.8,133.8,,-24.9,24.9,24.9,43.0490111,43.049009724,43.049014311,2.813333079,43.049018899,,58401.34,,6.104738,6.104739769,6.104733873,6.104727978,3,,-12.5,1764168521058.0,1764164921058.0,7.0,160.683,,28.594,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:41.156Z,1764164921.156,30.4,-160.453,13.869,336.147,,52.0,136.6,133.6,,-31.0,31.0,31.0,43.0490009,43.048999528,43.049004101,,43.049008674,,58402.902,,6.1047512,6.104752975,6.104747058,6.104741141,3,,-2.041,1764168521156.0,1764164921156.0,11.9,160.453,,28.648,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:41.264Z,1764164921.264,30.4,-160.321,13.847,336.179,,48.5,136.5,133.5,,-31.9,31.9,31.9,43.0489906,43.04898923,43.048993796,3.5,43.048998361,,58404.477,,6.1047645,6.104766278,6.10476035,6.104754422,3,,-0.926,1764168521264.0,1764164921264.0,11.6,160.321,,28.624,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
2025-11-26T13:48:41.354Z,1764164921.354,30.4,-160.294,13.829,336.206,,52.0,136.5,133.5,,-24.9,24.9,24.9,43.0489803,43.04897893,43.048983496,2.2,43.048988061,,58406.035,,6.1047775,6.104779278,6.10477335,6.104767422,3,,0.0,1764168521354.0,1764164921354.0,12.5,160.294,,28.62,,26_11_2025_Run9,2,Karl Maeder,,slave,110.49,60.200000047683716,Levi,2,100.83669253473226,31.75701119275615,downwind
