ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,target_id,maneuver_index
2025-06-11T12:22:54.959Z,1749644574.959,142.2,60.0,60.0,60.0,43.5139184,43.513916908,43.513921881,43.513926854,126.5,9.3,8.5,9395.271,4.0968396,4.096841196,4.096835877,4.096830558,2.5,-4.0,5.9,20.2,1749651774959.0,1749644574959.0,115.8,10.7,59.692,59.692,201.892,7.2,10.194,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.056Z,1749644575.056,145.2,56.5,56.5,56.5,43.5139105,43.51390895,43.513914118,43.513919285,127.1,9.6,8.8,9396.338,4.0968471,4.096848586,4.096843633,4.09683868,2.5,30.928,5.5,20.3,1749651775056.0,1749644575056.0,105.6,12.9,56.711,56.711,201.911,7.2,11.142,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.160Z,1749644575.16,145.7,56.6,56.6,56.6,43.5139025,43.51390094,43.513906139,43.513911338,131.1,12.7,9.684,9397.433,4.096855,4.096856467,4.096851577,4.096846686,2.5,4.762,7.8,20.4,1749651775160.999,1749644575160.999,104.7,11.7,56.232,56.232,201.932,7.2,11.339,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.257Z,1749644575.257,144.3,60.7,60.7,60.7,43.5138944,43.513892867,43.513897978,43.513903088,134.1,12.6,10.5,9398.536,4.0968629,4.096864419,4.096859355,4.096854291,2.5,-14.433,8.554,20.5,1749651775257.998,1749644575257.998,108.501,9.2,57.652,57.652,201.952,7.2,10.969,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.359Z,1749644575.359,144.6,57.6,57.6,57.6,43.5138866,43.513885061,43.513890191,43.513895321,136.891,13.0,11.6,9399.617,4.0968709,4.096872408,4.096867381,4.096862354,2.5,2.97,9.339,20.7,1749651775359.0,1749644575359.0,112.459,10.0,57.372,57.372,201.972,7.2,11.161,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.456Z,1749644575.456,143.3,53.4,53.4,53.4,43.5138786,43.513877086,43.513882132,43.513887178,139.6,12.9,11.5,9400.702,4.0968786,4.096880156,4.09687497,4.096869783,2.5,-13.265,10.1,20.8,1749651775456.999,1749644575456.999,116.3,6.2,58.691,58.691,201.991,7.2,10.809,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.546Z,1749644575.546,145.1,62.5,62.5,62.5,43.5138703,43.513868752,43.513873913,43.513879075,144.8,9.1,10.6,9401.802,4.096886,4.09688749,4.096882524,4.096877559,2.5,20.0,13.5,20.9,1749651775546.999,1749644575546.999,127.7,7.2,56.909,56.909,202.009,7.2,11.411,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.660Z,1749644575.66,146.9,70.6,70.6,70.6,43.5138624,43.513860818,43.513866091,43.513871363,146.1,7.3,8.955,9402.873,4.0968936,4.096895022,4.096890283,4.096885543,2.5,15.929,6.6,20.9,1749651775660.0,1749644575660.0,122.3,5.4,55.132,55.132,202.032,7.2,11.948,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.760Z,1749644575.76,144.6,66.0,66.0,66.0,43.5138544,43.513852861,43.513857991,43.513863121,141.2,7.7,7.5,9403.958,4.0969013,4.096902808,4.096897781,4.096892754,2.5,-23.0,8.64,20.9,1749651775760.0,1749644575760.0,114.937,7.2,57.452,57.452,202.052,7.2,11.244,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.860Z,1749644575.86,145.2,70.0,70.0,70.0,43.5138465,43.51384495,43.513850118,43.513855285,139.9,8.5,7.2,9405.044,4.0969092,4.096910686,4.096905733,4.09690078,2.5,5.941,10.7,21.0,1749651775860.999,1749644575860.999,107.5,6.4,56.872,56.872,202.072,7.2,11.477,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:55.957Z,1749644575.957,144.2,59.4,59.4,59.4,43.5138386,43.513837069,43.513842173,43.513847277,133.8,6.8,7.0,9406.129,4.0969171,4.096918623,4.096913547,4.09690847,2.5,-10.309,11.334,21.0,1749651775957.999,1749644575957.999,110.822,6.6,57.892,57.892,202.092,7.2,11.162,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.060Z,1749644576.06,143.7,54.4,54.4,54.4,43.5138308,43.513829278,43.51383435,43.513839423,129.7,7.35,7.6,9407.206,4.096925,4.096926541,4.096921404,4.096916266,2.5,-4.902,12.0,21.1,1749651776060.0,1749644576060.0,114.316,7.9,58.418,58.418,202.118,7.2,11.05,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.161Z,1749644576.161,143.9,49.4,49.4,49.4,43.5138229,43.513821374,43.51382646,43.513831545,127.7,7.9,8.2,9408.291,4.0969329,4.096934434,4.096929321,4.096924208,2.5,1.961,12.203,21.0,1749651776161.999,1749644576161.999,117.809,7.8,58.249,58.249,202.149,7.2,11.051,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.260Z,1749644576.26,144.0,59.0,59.0,59.0,43.5138149,43.513813373,43.513818464,43.513823556,125.8,7.7,8.2,9409.381,4.0969407,4.09694223,4.096937129,4.096932028,2.5,1.01,12.4,21.0,1749651776260.997,1749644576260.997,121.2,8.7,58.178,58.178,202.178,7.2,11.073,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.358Z,1749644576.358,144.6,59.1,59.1,59.1,43.5138069,43.513805361,43.513810491,43.513815621,126.1,6.9,8.545,9410.48,4.0969487,4.096950208,4.096945181,4.096940154,2.5,6.185,11.661,21.0,1749651776358.0,1749644576358.0,117.999,8.1,57.607,57.607,202.207,7.2,11.25,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.457Z,1749644576.457,143.7,51.3,51.3,51.3,43.513799,43.513797478,43.51380255,43.513807623,127.7,7.6,8.9,9411.59,4.0969571,4.096958641,4.096953504,4.096948366,2.5,-9.0,10.9,21.0,1749651776457.999,1749644576457.999,114.7,7.1,58.537,58.537,202.237,7.2,10.961,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.558Z,1749644576.558,142.4,58.0,58.0,58.0,43.513791,43.513789504,43.51379449,43.513799477,127.5,6.9,9.15,9412.698,4.0969653,4.096966888,4.096961594,4.096956299,2.5,-13.0,11.0,21.1,1749651776558.0,1749644576558.0,115.75,4.5,59.867,59.867,202.267,7.2,10.592,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.657Z,1749644576.657,143.2,63.6,63.6,63.6,43.5137831,43.513781588,43.513786628,43.513791667,124.9,6.3,9.4,9413.784,4.0969732,4.09697476,4.096969561,4.096964363,2.5,8.0,11.1,21.1,1749651776657.999,1749644576657.999,116.8,8.8,59.097,59.097,202.297,7.2,10.837,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.756Z,1749644576.756,143.9,67.0,67.0,67.0,43.5137753,43.513773774,43.51377886,43.513783945,123.563,7.3,9.648,9414.87,4.0969813,4.096982834,4.096977721,4.096972608,2.5,7.071,10.902,21.1,1749651776756.998,1749644576756.998,115.909,9.6,58.427,58.427,202.327,7.2,11.048,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.858Z,1749644576.858,143.0,63.4,63.4,63.4,43.5137675,43.513765992,43.513771018,43.513776045,122.2,9.9,9.9,9415.971,4.0969897,4.096991267,4.096986044,4.096980822,2.5,-8.911,10.7,21.1,1749651776858.0,1749644576858.0,115.0,12.7,59.357,59.357,202.357,7.2,10.754,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:56.956Z,1749644576.956,141.9,58.7,58.7,58.7,43.5137595,43.513758014,43.513762967,43.513767919,124.2,10.5,10.0,9417.079,4.0969979,4.096999506,4.096994152,4.096988797,2.5,-11.111,10.41,21.1,1749651776956.999,1749644576956.999,115.724,12.7,60.487,60.487,202.387,7.2,10.394,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.063Z,1749644577.063,142.9,53.0,53.0,53.0,43.5137515,43.513749994,43.513755014,43.513760033,130.7,12.3,11.6,9418.198,4.0970063,4.09700787,4.097002636,4.096997401,2.5,9.434,10.1,21.2,1749651777063.0,1749644577063.0,116.5,11.2,59.506,59.506,202.406,7.206,10.758,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.158Z,1749644577.158,142.7,55.0,55.0,55.0,43.5137433,43.513741798,43.513746804,43.513751811,136.0,11.1,11.2,9419.344,4.0970149,4.097016478,4.097011219,4.09700596,2.5,-2.083,9.945,21.2,1749651777158.999,1749644577158.999,113.623,8.5,59.716,59.716,202.416,7.216,10.691,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.259Z,1749644577.259,143.1,53.6,53.6,53.6,43.5137351,43.51373359,43.513738623,43.513743656,143.0,7.0,10.2,9420.476,4.0970232,4.097024763,4.097019553,4.097014342,2.5,4.0,9.783,21.3,1749651777259.0,1749644577259.0,110.627,7.4,59.326,59.326,202.426,7.226,10.866,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.358Z,1749644577.358,143.5,57.4,57.4,57.4,43.513727,43.513725482,43.513730541,43.5137356,143.2,5.7,7.5,9421.579,4.0970311,4.097032649,4.097027487,4.097022325,2.5,4.04,9.622,21.4,1749651777358.0,1749644577358.0,107.66,8.1,58.936,58.936,202.436,7.236,11.042,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.456Z,1749644577.456,144.9,64.2,64.2,64.2,43.5137187,43.513717155,43.513722304,43.513727453,139.7,7.4,8.5,9422.705,4.0970391,4.097040597,4.097035607,4.097030617,2.5,14.141,9.462,21.5,1749651777456.999,1749644577456.999,104.693,6.5,57.546,57.546,202.446,7.246,11.537,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.556Z,1749644577.556,144.6,63.3,63.3,63.3,43.5137108,43.513709261,43.513714391,43.513719521,141.55,8.5,10.3,9423.819,4.0970476,4.097049108,4.097044081,4.097039054,2.5,-3.0,9.3,21.5,1749651777556.997,1749644577556.997,101.697,7.4,57.856,57.856,202.456,7.256,11.439,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.657Z,1749644577.657,141.8,64.9,64.9,64.9,43.5137027,43.513701216,43.513706162,43.513711108,143.4,9.6,9.056,9424.918,4.0970554,4.09705701,4.097051643,4.097046277,2.5,-27.999,6.9,21.6,1749651777657.0,1749644577657.0,98.7,5.9,60.666,60.666,202.466,7.266,10.582,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.757Z,1749644577.757,145.1,65.1,65.1,65.1,43.5136945,43.513692952,43.513698113,43.513703275,143.1,6.9,7.8,9426.055,4.0970638,4.09706529,4.097060324,4.097055359,2.5,32.674,8.6,21.6,1749651777757.998,1749644577757.998,102.4,6.4,57.376,57.376,202.476,7.276,11.645,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.845Z,1749644577.845,143.3,61.0,61.0,61.0,43.5136866,43.513685086,43.513690132,43.513695178,142.1,7.3,9.1,9427.169,4.0970723,4.097073856,4.09706867,4.097063483,2.5,-20.454,9.084,21.6,1749651777845.999,1749644577845.999,104.072,8.1,59.185,59.185,202.485,7.285,11.065,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:57.957Z,1749644577.957,142.3,58.8,58.8,58.8,43.5136784,43.513676906,43.513681886,43.513686865,138.9,8.7,8.2,9428.306,4.0970807,4.097082292,4.097076985,4.097071678,2.5,-8.929,9.7,21.7,1749651777957.999,1749644577957.999,106.2,9.5,60.196,60.196,202.496,7.296,10.786,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.075Z,1749644578.075,143.2,67.3,67.3,67.3,43.5136702,43.513668688,43.513673728,43.513678767,136.501,9.577,8.2,9429.428,4.0970888,4.09709036,4.097085161,4.097079963,2.5,7.692,8.9,21.7,1749651778075.0,1749644578075.0,106.9,8.9,59.315,59.315,202.515,7.293,11.074,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.157Z,1749644578.157,144.2,60.8,60.8,60.8,43.5136621,43.513660569,43.513665673,43.513670777,134.8,10.2,8.291,9430.574,4.0970976,4.097099123,4.097094047,4.09708897,2.5,12.048,7.911,21.8,1749651778157.999,1749644578157.999,107.051,9.2,58.332,58.332,202.532,7.284,11.445,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.257Z,1749644578.257,141.9,52.1,52.1,52.1,43.5136539,43.513652414,43.513657367,43.513662319,132.3,9.3,8.4,9431.729,4.0971064,4.097108006,4.097102652,4.097097297,2.5,-23.0,6.719,21.8,1749651778257.998,1749644578257.998,107.232,11.0,60.652,60.652,202.552,7.274,10.685,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.358Z,1749644578.358,141.7,58.5,58.5,58.5,43.5136457,43.513644218,43.513649157,43.513654096,128.3,8.3,8.5,9432.871,4.0971149,4.097116514,4.097111135,4.097105757,2.5,-2.0,5.527,21.8,1749651778358.0,1749644578358.0,107.413,11.4,60.872,60.872,202.572,7.264,10.612,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.460Z,1749644578.46,143.2,52.4,52.4,52.4,43.5136373,43.513635788,43.513640828,43.513645867,124.8,8.2,8.3,9434.025,4.0971233,4.09712486,4.097119661,4.097114463,2.5,14.563,4.3,21.9,1749651778460.998,1749644578460.998,107.6,6.6,59.392,59.392,202.592,7.254,11.151,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.556Z,1749644578.556,144.0,51.4,51.4,51.4,43.5136288,43.513627273,43.513632364,43.513637456,124.6,8.8,8.1,9435.17,4.0971313,4.09713283,4.097127729,4.097122629,2.5,8.333,3.908,22.0,1749651778556.997,1749644578556.997,100.841,5.4,58.611,58.611,202.611,7.244,11.458,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.657Z,1749644578.657,145.6,62.9,62.9,62.9,43.5136204,43.513618842,43.513624035,43.513629228,126.9,8.1,9.4,9436.31,4.0971394,4.097140871,4.097135968,4.097131065,2.5,16.0,3.5,22.0,1749651778657.0,1749644578657.0,93.8,8.2,57.031,57.031,202.631,7.234,11.972,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.756Z,1749644578.756,144.8,64.1,64.1,64.1,43.5136121,43.513610557,43.5136157,43.513620843,126.2,8.4,8.6,9437.455,4.0971478,4.097149301,4.097144298,4.097139296,2.5,-8.0,3.848,22.1,1749651778756.998,1749644578756.998,92.059,14.1,57.851,57.851,202.651,7.224,11.76,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.858Z,1749644578.858,144.0,59.5,59.5,59.5,43.5136037,43.513602173,43.513607264,43.513612356,126.2,8.8,7.7,9438.628,4.0971566,4.09715813,4.097153029,4.097147929,2.5,-7.921,4.2,22.2,1749651778858.0,1749644578858.0,90.3,7.9,58.672,58.672,202.672,7.214,11.543,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:58.947Z,1749644578.947,142.6,61.6,61.6,61.6,43.5135953,43.5135938,43.5135988,43.513603799,125.9,9.9,8.3,9439.797,4.0971653,4.097166881,4.09716161,4.097156339,2.5,-15.73,3.632,22.2,1749651778947.0,1749644578947.0,90.817,8.4,60.089,60.089,202.689,7.205,11.07,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.075Z,1749644579.075,143.0,57.1,57.1,57.1,43.5135868,43.513585292,43.513590318,43.513595345,129.7,10.8,7.6,9440.965,4.0971738,4.097175367,4.097170144,4.097164922,2.5,3.125,2.814,22.3,1749651779075.0,1749644579075.0,91.562,7.3,59.708,59.708,202.708,7.207,11.248,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.163Z,1749644579.163,144.1,60.8,60.8,60.8,43.5135782,43.513576671,43.513581769,43.513586867,133.3,10.7,7.4,9442.151,4.0971825,4.097184027,4.097178938,4.097173849,2.5,12.5,2.252,22.3,1749651779163.0,1749644579163.0,92.073,9.0,58.616,58.616,202.716,7.216,11.613,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.249Z,1749644579.249,143.4,59.7,59.7,59.7,43.5135697,43.513568184,43.513573237,43.513578289,133.9,9.2,7.8,9443.319,4.097191,4.097192552,4.097187378,4.097182204,2.5,-8.14,1.703,22.4,1749651779249.0,1749644579249.0,92.573,9.8,59.325,59.325,202.725,7.225,11.428,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.359Z,1749644579.359,143.8,69.8,69.8,69.8,43.5135613,43.513559776,43.513564855,43.513569934,132.3,8.679,7.9,9444.482,4.0971996,4.097201138,4.097196012,4.097190887,2.5,3.636,1.0,22.5,1749651779359.0,1749644579359.0,93.213,7.5,58.936,58.936,202.736,7.236,11.61,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.460Z,1749644579.46,143.6,60.6,60.6,60.6,43.5135528,43.51355128,43.513556346,43.513561411,130.2,8.2,8.859,9445.641,4.0972079,4.097209445,4.097204295,4.097199145,2.5,-1.98,4.0,22.5,1749651779460.0,1749644579460.0,93.8,7.9,59.146,59.146,202.746,7.246,11.539,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.559Z,1749644579.559,144.4,59.4,59.4,59.4,43.5135442,43.513542665,43.513547782,43.513552899,134.1,7.3,9.8,9446.827,4.0972166,4.097218116,4.097213064,4.097208012,2.5,8.081,2.4,22.6,1749651779559.0,1749644579559.0,97.9,9.6,58.356,58.356,202.756,7.256,11.857,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.657Z,1749644579.657,143.6,58.7,58.7,58.7,43.5135356,43.51353408,43.513539146,43.513544211,135.7,7.5,10.0,9448.023,4.0972255,4.097227045,4.097221895,4.097216745,2.5,-8.163,0.7,22.6,1749651779657.0,1749644579657.0,95.2,6.9,59.166,59.166,202.766,7.266,11.584,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.766Z,1749644579.766,142.8,64.5,64.5,64.5,43.5135272,43.513525696,43.513530709,43.513535722,137.8,6.9,9.892,9449.183,4.097234,4.097235574,4.097230327,4.09722508,2.5,-7.339,1.1,22.7,1749651779766.0,1749644579766.0,93.0,8.2,59.977,59.977,202.777,7.277,11.358,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.859Z,1749644579.859,144.1,60.0,60.0,60.0,43.5135187,43.513517171,43.513522269,43.513527367,140.7,7.0,9.8,9450.346,4.0972424,4.097243927,4.097238838,4.097233749,2.5,13.979,1.165,22.7,1749651779859.0,1749644579859.0,89.293,6.2,58.686,58.686,202.786,7.286,11.798,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:22:59.959Z,1749644579.959,144.1,59.2,59.2,59.2,43.5135102,43.513508671,43.513513769,43.513518867,137.643,5.8,8.401,9451.522,4.0972511,4.097252627,4.097247538,4.097242449,2.5,0.0,1.235,22.7,1749651779959.0,1749644579959.0,85.307,5.1,58.696,58.696,202.796,7.296,11.794,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.052Z,1749644580.052,143.3,68.0,68.0,68.0,43.5135015,43.513499986,43.513505032,43.513510078,134.8,5.9,7.1,9452.69,4.0972592,4.097260756,4.09725557,4.097250383,2.5,-8.602,1.3,22.7,1749651780052.0,1749644580052.0,81.6,8.6,59.495,59.495,202.795,7.3,11.523,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.160Z,1749644580.16,145.8,71.8,71.8,71.8,43.513493,43.513491438,43.513496644,43.513501849,139.8,7.2,8.2,9453.858,4.0972677,4.097269163,4.097264286,4.097259408,2.5,22.936,0.951,22.7,1749651780160.999,1749644580160.999,79.694,8.2,56.984,56.984,202.784,7.3,12.369,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.260Z,1749644580.26,144.1,63.5,63.5,63.5,43.5134844,43.513482871,43.513487969,43.513493067,138.9,6.5,9.0,9455.03,4.0972761,4.097277627,4.097272538,4.097267449,2.5,-17.0,0.631,22.7,1749651780260.997,1749644580260.997,77.945,5.7,58.674,58.674,202.774,7.3,11.802,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.348Z,1749644580.348,144.1,62.3,62.3,62.3,43.513476,43.513474471,43.513479569,43.513484667,138.6,6.1,8.3,9456.209,4.097285,4.097286527,4.097281438,4.097276349,2.5,0.0,0.349,22.7,1749651780348.998,1749644580348.998,76.406,5.6,58.665,58.665,202.765,7.3,11.805,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.457Z,1749644580.457,142.4,61.7,61.7,61.7,43.5134674,43.513465904,43.51347089,43.513475877,138.6,7.2,8.4,9457.362,4.097293,4.097294588,4.097289294,4.097283999,2.5,-15.596,0.0,22.7,1749651780457.999,1749644580457.999,74.5,6.3,60.354,60.354,202.754,7.3,11.228,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.559Z,1749644580.559,145.9,63.0,63.0,63.0,43.5134588,43.513457237,43.513462448,43.513467659,139.8,7.402,8.5,9458.54,4.0973015,4.09730296,4.097298094,4.097293229,2.5,34.653,0.671,22.7,1749651780559.0,1749644580559.0,70.306,4.9,56.844,56.844,202.744,7.3,12.415,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.657Z,1749644580.657,144.6,56.6,56.6,56.6,43.5134501,43.513448561,43.513453691,43.513458821,134.6,7.6,7.461,9459.73,4.0973101,4.097311608,4.097306581,4.097301554,2.5,-13.131,1.329,22.7,1749651780657.999,1749644580657.999,66.194,3.2,58.134,58.134,202.734,7.3,11.984,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.759Z,1749644580.759,144.0,64.2,64.2,64.2,43.5134415,43.513439973,43.513445064,43.513450156,130.7,8.0,6.4,9460.902,4.0973185,4.09732003,4.097314929,4.097309829,2.5,-5.941,2.0,22.7,1749651780759.0,1749644580759.0,62.0,7.9,58.724,58.724,202.724,7.3,11.785,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.857Z,1749644580.857,144.5,68.3,68.3,68.3,43.5134332,43.513431663,43.513436787,43.51344191,128.2,7.7,7.625,9462.043,4.0973268,4.097328312,4.097323272,4.097318233,2.5,5.102,2.698,22.7,1749651780857.0,1749644580857.0,65.355,9.0,58.214,58.214,202.714,7.3,11.957,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:00.959Z,1749644580.959,144.1,58.7,58.7,58.7,43.5134245,43.513422971,43.513428069,43.513433167,125.8,9.2,8.9,9463.243,4.0973356,4.097337127,4.097332038,4.097326949,2.5,-3.922,3.424,22.7,1749651780959.0,1749644580959.0,68.847,8.0,58.604,58.604,202.704,7.3,11.826,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
2025-06-11T12:23:01.053Z,1749644581.053,143.6,53.7,53.7,53.7,43.513416,43.51341448,43.513419546,43.513424611,127.8,9.9,9.0,9464.416,4.0973442,4.097345745,4.097340595,4.097335445,2.5,-5.263,4.1,22.7,1749651781053.998,1749644581053.998,72.1,10.9,59.095,59.095,202.695,7.311,11.659,11_06_2025_Run1,Gian,Gian Stragiotti,Tack,13.905999898910522,1749644583.358,1749644597.264,1,0
