ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_index,maneuver_type,interval_duration,start_time,end_time,Line_R2,Line_L2,Line_C2,side_line2,total_line2,Timestamp GPS,Latitude,Longitude,Euler_X (deg),Euler_Y (deg),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,F_front,F_back,M_tot_X,M_tot_Y,M_front_X,M_front_Y,M_back_X,M_back_Y,P_front_X,P_front_Y,P_back_X,P_back_Y
2025-06-08 08:49:53.155000+00:00,1749372593.155,65.5,-7.1,7.1,7.1,43.5217899,43.521790683,43.521788073,43.521785463,65.58,8.3,3.1,19817.748,4.1058844,4.105886769,4.105878872,4.105870974,2.5,31.372,9.025,19.3,1749379793155.0,1749372593155.0,70.256,10.0,-135.207,135.207,290.293,5.231,13.696,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.1,8.3,65.58,11.4,76.98,2025-06-08 08:49:53.200000+00:00,43.5217857360839,4.10592174530029,333.375,5.25,-4866.8931627982,-3946.11367538477,-2960.48184122537,-9474.88926252876,-2123.15581666778,16496.3089269962,4898.26384779966,-11773.4886794083,3721.04516284826,-4761.72913679568,3622.98214743873,830.32745368708,98.0630154095309,275.946553606551,169.514644267288,-739.646180772031,,
2025-06-08 08:49:53.257000+00:00,1749372593.257,64.7,-14.8,14.8,14.8,43.5217936,43.521794407,43.521791717,43.521789028,67.143,7.622,3.1,19818.762,4.1058959,4.105898254,4.105890407,4.10588256,2.5,-7.767,8.835,20.0,1749379793257.998,1749372593257.998,69.422,9.2,-134.345,134.345,290.355,5.252,13.98,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.1,7.622,67.143,10.722,77.865,2025-06-08 08:49:53.250000+00:00,43.5217857360839,4.10592174530029,331.625,4.8125,-4887.98819083877,-3970.36598878318,-3030.4332351209,-7433.97543328693,-3222.13522071517,13154.4036708895,2498.29301688749,-11888.7874147428,2969.80564955154,-3855.44467363661,2872.07888503262,811.984762015259,97.7267645189205,274.786472533224,325.01582341485,-1149.61650439659,,
2025-06-08 08:49:53.354000+00:00,1749372593.354,66.2,-12.3,12.3,12.3,43.5217971,43.521797862,43.521795322,43.521792783,68.6,6.989,3.0,19819.799,4.1059078,4.105910182,4.105902241,4.1058943,2.5,15.625,8.658,19.7,1749379793354.0,1749372593354.0,68.645,10.6,-135.788,135.788,290.412,5.271,14.12,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.0,6.989,68.6,9.989,78.589,2025-06-08 08:49:53.400000+00:00,43.5217933654785,4.10594654083251,339.875,3.4375,-4832.06126602762,-3913.56006920858,-2874.39583819955,-7445.04172025329,-3130.11936842942,13246.4765623436,2671.31547366094,-11620.0171734357,2984.2871778835,-3821.89473573856,2886.46680042227,810.985122315197,97.8203774612276,276.828282185278,303.590171326252,-1080.54133960691,,
2025-06-08 08:49:53.444000+00:00,1749372593.444,68.0,-13.3,13.3,13.3,43.521801,43.521801707,43.52179935,43.521796992,65.6,6.39,3.0,19820.867,4.1059199,4.105922314,4.105914267,4.10590622,2.5,19.781,8.49,19.6,1749379793444.998,1749372593444.998,67.908,8.3,-137.533,137.533,290.467,5.289,14.458,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.0,6.39,65.6,9.39,74.99,2025-06-08 08:49:53.450000+00:00,43.5217933654785,4.10594654083251,346.125,1.375,-4834.15623347806,-3942.81236491622,-2986.34721230851,-2752.12789560766,-4348.0987484391,5449.57133623089,-1650.65530781588,-11763.3158107028,1239.06516484331,-2368.31176036271,1144.13704284147,639.735230766859,94.9281220018363,273.027798353944,,,,
2025-06-08 08:49:53.553000+00:00,1749372593.553,65.9,-13.1,13.1,13.1,43.5218037,43.521804471,43.521801901,43.521799331,61.7,,3.0,19821.934,4.1059326,4.105934977,4.105927054,4.105919131,2.5,-19.266,8.288,19.6,1749379793553.998,1749372593553.998,67.026,9.9,-135.368,135.368,290.532,5.311,13.948,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.0,61.7,,64.7,,2025-06-08 08:49:53.600000+00:00,43.521800994873,4.1059718132019,347.0,2.0625,-4929.26211830938,-4071.09375987074,-3196.29296254393,-1576.22401733693,-4517.07573319065,1873.67706556672,-4219.62268496087,-12196.648840724,572.656131238775,-1776.7265104511,481.26120106506,437.159213352976,91.394930173715,273.661566472246,,,,
2025-06-08 08:49:53.656000+00:00,1749372593.656,73.6,-0.7,0.7,0.7,43.5218054,43.521805933,43.521804156,43.521802379,58.1,5.0,3.1,19823.031,4.105946,4.105948498,4.105940172,4.105931845,2.5,75.489,8.1,19.5,1749379793656.0,1749372593656.0,66.2,9.3,-143.006,143.006,290.594,5.331,15.575,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.1,5.0,58.1,8.1,66.2,2025-06-08 08:49:53.650000+00:00,43.521800994873,4.1059718132019,349.5,2.9375,-4959.35610102617,-4048.3436087571,-3133.2447808324,-1891.30936951238,95.9447169302002,-3307.22903639677,-5102.59368897895,-12140.9444906156,-100.497963103714,-2716.40762617401,-197.520793530371,-480.739067553813,97.0228304266565,276.980549900033,,,,
2025-06-08 08:49:53.753000+00:00,1749372593.753,80.7,8.3,8.3,-8.3,43.5218068,43.521807105,43.521806088,43.521805071,54.3,6.3,2.9,19824.123,4.1059594,4.10596197,4.105953404,4.105944839,2.5,72.45,9.2,20.7,1749379793753.999,1749372593753.999,63.5,5.7,-150.048,150.048,290.652,5.351,17.935,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,2.9,6.3,54.3,9.2,63.5,2025-06-08 08:49:53.800000+00:00,43.5218048095703,4.10599660873413,354.5625,2.3125,-4944.42998616944,-3998.54008497271,-3058.20688265487,-940.376492915961,6593.96080842491,-6433.15518257125,-779.570867062306,-12001.176953797,-665.505352729461,-5563.60456193646,-766.242627206913,-1268.24831753922,100.737274477452,277.466584337175,,,,
2025-06-08 08:49:53.856000+00:00,1749372593.856,81.6,10.5,10.5,-10.5,43.521808,43.521808276,43.521807356,43.521806437,53.3,6.4,3.0,19825.203,4.1059727,4.105975276,4.10596669,4.105958103,2.5,8.823,9.4,21.4,1749379793856.0,1749372593856.0,62.7,3.7,-150.886,150.886,290.714,5.371,18.696,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.0,6.4,53.3,9.4,62.7,2025-06-08 08:49:53.850000+00:00,43.5218048095703,4.10599660873413,358.3125,2.375,-4790.53576081385,-4013.82144775546,-3197.15259690718,-3927.47262300371,968.983867387403,8978.95060131024,6020.46184569392,-12001.5098054765,1883.16611413251,-5990.97578980787,1800.44603979179,370.690465271456,82.7200743407191,264.379697439869,61.5717655509416,-299.054472221188,,
2025-06-08 08:49:53.956000+00:00,1749372593.956,82.7,16.8,16.8,-16.8,43.521809,43.52180924,43.52180844,43.521807641,48.0,6.2,3.0,19826.291,4.1059861,4.105988683,4.105980074,4.105971465,2.5,11.0,9.2,21.4,1749379793956.0,1749372593956.0,57.2,8.0,-151.926,151.926,290.774,5.391,18.882,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.0,6.2,48.0,9.2,57.2,2025-06-08 08:49:53.850000+00:00,43.5218048095703,4.10599660873413,358.3125,2.375,-4790.53576081385,-4013.82144775546,-3197.15259690718,-3927.47262300371,968.983867387403,8978.95060131024,6020.46184569392,-12001.5098054765,1883.16611413251,-5990.97578980787,1800.44603979179,370.690465271456,82.7200743407191,264.379697439869,61.5717655509416,-299.054472221188,,
2025-06-08 08:49:54.052000+00:00,1749372594.052,84.1,18.2,18.2,-18.2,43.5218097,43.521809894,43.521809247,43.5218086,40.6,3.5,3.098,19827.342,4.1059991,4.10600169,4.105993057,4.105984423,2.5,14.433,7.338,21.0,1749379794052.998,1749372594052.998,48.431,9.4,-153.305,153.305,290.795,5.405,18.762,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,3.098,3.5,40.6,6.598,47.198,2025-06-08 08:49:54.200000+00:00,43.5218086242675,4.10604810714721,15.5,5.25,-4692.80911835221,-3947.54905243735,-2970.01213821065,-7659.72125028727,297.043581019015,13861.2242781201,6498.54660885191,-11610.3703090002,3081.54209823277,-5793.17301170692,3002.17190121283,536.1249177707,79.3701970199331,267.356815436096,82.4992032896132,-461.975897368107,,
2025-06-08 08:49:54.154000+00:00,1749372594.154,85.9,11.4,11.4,-11.4,43.5218099,43.521810035,43.521809585,43.521809135,33.9,2.2,3.2,19828.447,4.1060128,4.106015397,4.10600674,4.105998083,2.5,17.821,5.4,20.6,1749379794154.0,1749372594154.0,39.3,8.5,-155.115,155.115,290.785,5.415,18.687,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,2.2,3.2,33.9,5.4,39.3,2025-06-08 08:49:54.200000+00:00,43.5218086242675,4.10604810714721,15.5,5.25,-4692.80911835221,-3947.54905243735,-2970.01213821065,-7659.72125028727,297.043581019015,13861.2242781201,6498.54660885191,-11610.3703090002,3081.54209823277,-5793.17301170692,3002.17190121283,536.1249177707,79.3701970199331,267.356815436096,82.4992032896132,-461.975897368107,,
2025-06-08 08:49:54.255000+00:00,1749372594.255,88.5,4.5,4.5,-4.5,43.5218092,43.521809249,43.521809085,43.52180892,27.3,1.2,3.3,19829.521,4.1060261,4.106028703,4.106020027,4.10601135,2.5,25.743,4.5,20.9,1749379794255.0,1749372594255.0,31.8,10.0,-157.725,157.725,290.775,5.425,19.34,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.2,3.3,27.3,4.5,31.8,2025-06-08 08:49:54.250000+00:00,43.5218086242675,4.10604810714721,19.6875,5.25,-4768.90290539228,-3904.7988441911,-2912.96389259808,-7358.80661730623,2089.06410876998,10940.3182730222,5670.57576448601,-11586.6656421814,2644.75500471875,-6017.97708797552,2552.72792220082,135.514237262701,92.0270825179256,271.618789956857,23.8977914926042,-450.170851818644,,
2025-06-08 08:49:54.354000+00:00,1749372594.354,94.3,7.0,7.0,-7.0,43.5218076,43.521807458,43.52180793,43.521808402,22.7,1.2,3.2,19830.555,4.1060387,4.106041296,4.106032642,4.106023987,2.5,58.586,4.4,21.0,1749379794354.0,1749372594354.0,27.1,11.8,-163.535,163.535,290.765,5.435,20.139,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.2,3.2,22.7,4.4,27.1,2025-06-08 08:49:54.400000+00:00,43.5218048095703,4.10607481002807,22.25,5.0625,-4805.98755803691,-3980.0243758926,-3045.9203216017,-7399.88369845417,750.082654983969,12143.403156491,5493.60211302084,-11831.9322555312,2814.25359516322,-5712.27221898202,2726.28851626485,362.604061717204,87.9650788983689,270.645319521256,66.0047914387111,-496.266103765151,,
2025-06-08 08:49:54.456000+00:00,1749372594.456,99.7,10.9,10.9,-10.9,43.5218053,43.521804982,43.521806042,43.521807103,19.8,1.1,3.254,19831.594,4.1060512,4.106053767,4.106045211,4.106036656,2.5,52.941,4.237,21.0,1749379794456.0,1749372594456.0,23.845,16.4,-168.946,168.946,290.754,5.446,20.61,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.1,3.254,19.8,4.354,24.154,2025-06-08 08:49:54.450000+00:00,43.5218048095703,4.10607481002807,24.8125,5.625,-4834.07127349291,-4030.24747465474,-3063.87721031135,-7732.95995281654,-78.8989875338556,14229.4871405729,6417.62820022256,-11928.195958459,3149.36860410409,-5781.51195067378,3063.76136952783,597.048696716356,85.6072345762645,273.490818508981,93.0326092583006,-477.397766580118,,
2025-06-08 08:49:54.542000+00:00,1749372594.542,104.6,15.9,15.9,,43.5218029,43.521802424,43.52180401,43.521805597,17.0,0.8,3.3,19832.637,4.1060637,4.10606622,4.106057821,4.106049422,2.5,56.977,4.1,20.9,1749379794542.0,1749372594542.0,21.1,17.5,-173.854,173.854,290.746,5.454,20.78,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,0.8,3.3,17.0,4.1,21.1,2025-06-08 08:49:54.600000+00:00,43.5218048095703,4.10610151290893,29.0,5.875,-4753.15496214944,-3999.47056559213,-3031.83409026924,-8029.03620921185,-171.880619419622,17456.5711379213,9255.65430928991,-11784.4596180108,3635.50961315843,-6494.11267696196,3555.24222492508,871.626931770127,80.2673882333529,269.73531627682,94.1723731941105,-384.115709826876,,
2025-06-08 08:49:54.655000+00:00,1749372594.655,104.3,10.8,10.8,,43.5217996,43.521799134,43.521800688,43.521802243,14.8,0.9,3.4,19833.701,4.1060761,4.106078623,4.106070213,4.106061802,2.5,-2.655,4.3,20.9,1749379794655.0,1749372594655.0,19.1,14.4,-173.566,173.566,290.734,5.465,20.768,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,0.9,3.4,14.8,4.3,19.1,2025-06-08 08:49:54.650000+00:00,43.5218048095703,4.10610151290893,34.4375,5.0625,-4679.28135396033,-3996.8076120577,-3074.76892490966,-7955.15142653474,-268.852847427988,21019.6980721225,12795.6937981598,-11750.8578909277,4114.67495857532,-7444.89839990874,4041.99150506269,1210.67267396583,72.68345351263,264.10223993826,94.6156334359879,-315.886857627366,,
2025-06-08 08:49:54.753000+00:00,1749372594.753,109.9,3.3,3.3,,43.521796,43.521795357,43.5217975,43.521799642,14.2,1.2,3.3,19834.75,4.1060881,4.106090548,4.106082387,4.106074226,2.5,56.566,4.5,20.9,1749379794753.999,1749372594753.999,18.7,16.2,-179.175,179.175,290.725,5.475,20.898,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.2,3.3,14.2,4.5,18.7,2025-06-08 08:49:54.800000+00:00,43.521800994873,4.10612678527832,40.1875,4.6875,-4626.34407249767,-4011.97491625909,-3117.73656921766,-8069.20862246896,-143.839052317283,21988.761093873,13775.7134190867,-11756.0555579744,4258.51709056911,-7757.52255995569,4193.0867754297,1276.95595035389,65.4303151394092,260.295461081268,92.6961756176364,-304.382549771979,,
2025-06-08 08:49:54.856000+00:00,1749372594.856,112.8,5.9,5.9,,43.5217913,43.521790568,43.521793007,43.521795446,13.6,1.4,3.351,19835.82,4.1060997,4.1061021,4.106094099,4.106086098,2.5,28.431,4.602,20.8,1749379794856.0,1749372594856.0,19.132,13.4,177.914,177.914,290.714,5.486,20.786,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.4,3.351,13.6,4.751,18.351,2025-06-08 08:49:54.850000+00:00,43.521800994873,4.10612678527832,46.4375,4.9375,-4608.4385763019,-3991.22707659387,-3095.6877919163,-7969.29483299431,286.18175161367,21070.8560972784,13387.7430158977,-11695.353444812,4116.83407949195,-7741.53449109484,4051.10105477304,1163.63645975047,65.7330247189047,259.512556145182,86.9180457354665,-302.59776050096,,
2025-06-08 08:49:54.953000+00:00,1749372594.953,119.2,10.1,10.1,,43.5217861,43.521785179,43.521788249,43.52179132,12.9,1.0,3.399,19836.881,4.1061107,4.106112973,4.106105397,4.10609782,2.5,65.979,4.699,20.7,1749379794953.0,1749372594953.0,19.544,10.6,171.505,171.505,290.705,5.495,20.473,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.0,3.399,12.9,4.399,17.299,2025-06-08 08:49:54.850000+00:00,43.521800994873,4.10612678527832,46.4375,4.9375,-4608.4385763019,-3991.22707659387,-3095.6877919163,-7969.29483299431,286.18175161367,21070.8560972784,13387.7430158977,-11695.353444812,4116.83407949195,-7741.53449109484,4051.10105477304,1163.63645975047,65.7330247189047,259.512556145182,86.9180457354665,-302.59776050096,,
2025-06-08 08:49:55.061000+00:00,1749372595.061,123.3,11.8,11.8,11.8,43.5217796,43.521778563,43.521782019,43.521785474,13.6,1.1,3.453,19837.957,4.1061206,4.106122776,4.106115522,4.106108268,2.5,37.963,4.806,20.7,1749379795061.0,1749372595061.0,20.001,9.1,167.382,167.382,290.682,5.512,20.2,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.1,3.453,13.6,4.553,18.153,2025-06-08 08:49:55.200000+00:00,43.5217857360839,4.10617494583129,65.625,6.5,-4392.71099155229,-3850.95440615173,-3063.54702550212,-7028.54353175733,3758.24183907569,14006.1302405479,10735.8285478662,-11307.2124232061,2992.03406758173,-7800.11852300036,2934.33699123657,292.31651417011,57.6970763451593,244.24258124932,27.2281280263374,-273.321893895164,,
2025-06-08 08:49:55.155000+00:00,1749372595.155,132.0,7.5,7.5,7.5,43.5217725,43.521771237,43.521775448,43.521779659,15.5,1.4,3.5,19839.035,4.1061297,4.106131635,4.106125185,4.106118735,2.5,92.553,4.9,20.7,1749379795155.0,1749372595155.0,20.4,8.4,158.654,158.654,290.654,5.531,19.28,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.4,3.5,15.5,4.9,20.4,2025-06-08 08:49:55.200000+00:00,43.5217857360839,4.10617494583129,65.625,6.5,-4392.71099155229,-3850.95440615173,-3063.54702550212,-7028.54353175733,3758.24183907569,14006.1302405479,10735.8285478662,-11307.2124232061,2992.03406758173,-7800.11852300036,2934.33699123657,292.31651417011,57.6970763451593,244.24258124932,27.2281280263374,-273.321893895164,,
2025-06-08 08:49:55.256000+00:00,1749372595.256,136.7,7.9,7.9,7.9,43.5217652,43.521763826,43.521768406,43.521772986,18.6,1.86,3.3,19840.078,4.1061378,4.106139586,4.106133633,4.106127681,2.5,46.079,5.207,20.8,1749379795256.998,1749372595256.998,25.697,5.9,153.923,153.923,290.623,5.551,18.683,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.86,3.3,18.6,5.16,23.76,2025-06-08 08:49:55.250000+00:00,43.5217857360839,4.10617494583129,71.25,6.3125,-4450.80445507349,-3830.20410344623,-3062.49867423981,-5526.62892331758,5171.26249517509,7339.22439560111,6983.85796745862,-11343.5072327595,1860.88047543746,-7144.10903403784,1794.78653798915,-304.966965678553,66.0939374483027,246.052741043797,-43.6674066253281,-256.990698601258,,
2025-06-08 08:49:55.355000+00:00,1749372595.355,142.6,10.4,10.4,10.4,43.5217575,43.521756,43.521761,43.521765999,24.067,2.302,3.3,19841.111,4.106145,4.106146581,4.10614131,4.106136038,2.5,60.203,5.502,20.8,1749379795355.0,1749372595355.0,30.787,4.8,147.993,147.993,290.594,5.571,17.638,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,2.302,3.3,24.067,5.602,29.669,2025-06-08 08:49:55.400000+00:00,43.5217704772949,4.10619163513183,75.6875,6.4375,-4457.89879192556,-3918.45621503525,-3161.44984241783,-3507.71514650747,7139.28336534035,-1934.68051834739,1696.88770048548,-11537.8048493786,276.888965067148,-6272.81243151443,219.43833062833,-1142.41645594172,57.4506344388185,245.882778508201,-673.242227882773,-129.318121974452,,
2025-06-08 08:49:55.456000+00:00,1749372595.456,147.2,16.1,16.1,16.1,43.5217495,43.521747913,43.521753203,43.521758493,29.701,2.758,3.0,19842.137,4.1061513,4.10615271,4.106148009,4.106143307,2.5,45.544,5.805,20.8,1749379795456.0,1749372595456.0,36.032,9.5,143.363,143.363,290.563,5.591,16.691,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,2.758,3.0,29.701,5.758,35.459,2025-06-08 08:49:55.450000+00:00,43.5217704772949,4.10619163513183,79.5,8.25,-4838.97224209654,-4029.65256425006,-3030.41180219387,-3432.78230290688,10246.2996294,-546.606449198129,6266.91087729499,-11899.0366085404,488.814077283022,-8435.94127957342,402.621531592371,-1291.69250504065,86.1925456906507,275.271743145801,-206.113112238512,-64.2456131059831,,
2025-06-08 08:49:55.553000+00:00,1749372595.553,150.9,13.5,13.5,13.5,43.5217407,43.52173905,43.521744549,43.521750048,35.168,3.2,2.9,19843.209,4.1061567,4.106157966,4.106153745,4.106149524,2.5,37.756,6.1,20.8,1749379795553.998,1749372595553.998,41.122,5.0,139.634,139.634,290.534,5.611,15.848,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,2.9,3.2,35.168,6.1,41.268,2025-06-08 08:49:55.600000+00:00,43.5217552185058,4.106210231781,81.125,11.125,-4774.07648751939,-3855.93132123496,-2848.35778281534,-2533.87765111913,12045.3227345057,-5179.5012716302,4331.94381175638,-11478.3655915696,-271.282034852003,-8218.53998875848,-369.064495061295,-1794.09011047875,97.782460209292,272.604798723024,-414.153596731751,85.1960484943729,,
2025-06-08 08:49:55.645000+00:00,1749372595.645,156.8,8.3,8.3,8.3,43.5217321,43.521730365,43.521736149,43.521741934,40.3,4.2,1.4,19844.221,4.1061608,4.106161826,4.106158407,4.106154987,2.5,64.131,5.6,20.8,1749379795645.998,1749372595645.998,45.9,1.7,133.706,133.706,290.506,5.629,14.372,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.4,4.2,40.3,5.6,45.9,2025-06-08 08:49:55.650000+00:00,43.5217552185058,4.106210231781,76.375,12.5,-4847.17072558321,-3882.18340398033,-3024.30891873263,-3213.96388180283,7176.34364386287,248.593863324301,4210.97362538434,-11753.6630482961,585.797955195942,-7017.8338663164,483.026805445235,-920.8676005406,102.771149750707,268.992881690677,-218.6828231337,-114.706680311052,,
2025-06-08 08:49:55.760000+00:00,1749372595.76,161.8,11.5,11.5,11.5,43.5217237,43.521721906,43.521727885,43.521733864,52.8,4.3,1.028,19845.189,4.106164,4.106164813,4.106162102,4.106159392,2.5,43.478,6.903,20.8,1749379795760.998,1749372595760.998,63.801,0.1,128.672,128.672,290.472,5.652,12.997,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.028,4.3,52.8,5.327999999999999,58.128,2025-06-08 08:49:55.800000+00:00,43.521743774414,4.10622644424438,72.625,11.9375,-4845.2549671547,-3907.40881565896,-3092.26521349443,-3443.04099413368,5220.36235316038,829.67895028606,2607.00030931275,-11844.9289963081,695.92504738085,-6099.27491443821,596.044432246554,-711.302175248326,99.8806151342962,266.887792543402,-272.843149541411,-228.632282902827,,
2025-06-08 08:49:55.856000+00:00,1749372595.856,164.7,22.6,22.6,22.6,43.5217161,43.521714279,43.521720349,43.52172642,64.4,5.7,0.72,19846.066,4.1061669,4.106167587,4.106165297,4.106163007,2.5,30.526,7.979,19.8,1749379795856.0,1749372595856.0,78.589,1.1,125.743,125.743,290.443,5.671,11.566,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,0.72,5.7,64.4,6.42,70.82000000000001,2025-06-08 08:49:55.850000+00:00,43.521743774414,4.10622644424438,69.6875,11.0625,-6350.34823499917,-2532.65845582085,2175.78320166891,-4454.12640053745,4381.38308688988,5556.77320220487,5484.0298885573,-6707.22348915111,1803.10445606504,-4268.4878860214,1396.52049458255,-297.7092546982,406.583961482491,521.421943430853,-54.2865850019134,-254.65223986041,,
2025-06-08 08:49:55.954000+00:00,1749372595.954,165.6,34.1,34.1,34.1,43.5217085,43.521706671,43.521712767,43.521718863,84.9,8.7,0.4,19846.953,4.1061702,4.106170848,4.106168689,4.106166531,2.5,9.091,9.1,18.8,1749379795954.999,1749372595954.999,94.0,-2.5,124.813,124.813,290.414,5.691,10.733,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,0.4,8.7,84.9,9.1,94.0,2025-06-08 08:49:55.850000+00:00,43.521743774414,4.10622644424438,69.6875,11.0625,-6350.34823499917,-2532.65845582085,2175.78320166891,-4454.12640053745,4381.38308688988,5556.77320220487,5484.0298885573,-6707.22348915111,1803.10445606504,-4268.4878860214,1396.52049458255,-297.7092546982,406.583961482491,521.421943430853,-54.2865850019134,-254.65223986041,,
2025-06-08 08:49:56.062000+00:00,1749372596.062,163.5,40.5,40.5,40.5,43.521701,43.52169919,43.521705224,43.521711258,97.5,8.0,0.2,19847.844,4.1061741,4.10617484,4.106172374,4.106169909,2.5,-19.626,8.2,17.5,1749379796062.0,1749372596062.0,105.7,-8.3,126.844,126.844,290.344,5.7,10.494,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,0.2,8.0,97.5,8.2,105.7,2025-06-08 08:49:56.200000+00:00,43.5217132568359,4.10623502731323,64.5625,7.125,-6080.60974892014,-2254.35885012266,549.919104726121,-6734.36604958615,764.441333264912,12917.0377454019,6947.11302908066,-7785.04949431668,3148.86655012276,-4316.8609060485,2741.37082940083,491.975316919616,407.495720721932,418.922455232705,70.8172322603942,-394.60576183595,,
2025-06-08 08:49:56.154000+00:00,1749372596.154,160.1,47.7,47.7,47.7,43.521694,43.521692225,43.521698142,43.52170406,105.0,7.8,1.7,19848.678,4.1061778,4.106178686,4.106175732,4.106172778,2.5,-36.956,9.5,17.6,1749379796154.0,1749372596154.0,114.5,-6.1,130.161,130.161,290.261,5.7,11.351,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,1.7,7.8,105.0,9.5,114.5,2025-06-08 08:49:56.200000+00:00,43.5217132568359,4.10623502731323,64.5625,7.125,-6080.60974892014,-2254.35885012266,549.919104726121,-6734.36604958615,764.441333264912,12917.0377454019,6947.11302908066,-7785.04949431668,3148.86655012276,-4316.8609060485,2741.37082940083,491.975316919616,407.495720721932,418.922455232705,70.8172322603942,-394.60576183595,,
2025-06-08 08:49:56.256000+00:00,1749372596.256,159.6,55.8,55.8,55.8,43.5216874,43.52168563,43.521691529,43.521697428,109.4,8.2,2.2,19849.475,4.1061816,4.106182508,4.106179482,4.106176457,2.5,-4.902,10.4,17.5,1749379796256.0,1749372596256.0,119.8,-5.1,130.57,130.57,290.17,5.7,11.381,08_06_2025_Run5,Gian,SenseBoard,12,Jibe,14.098000049591064,1749372589.454,1749372603.552,2.2,8.2,109.4,10.4,119.8,2025-06-08 08:49:56.250000+00:00,43.5217132568359,4.10623502731323,60.125,5.9375,-4981.7037930297,-3332.61087623832,-3944.03196785262,-5737.45229498271,-1303.53768043116,14489.1329763693,7448.14300095545,-12258.3466371206,2997.23704099189,-5991.67224449941,2821.60864535361,913.013827253055,175.628395638281,206.058829371736,122.582746751228,-378.833844220183,,
