ISODateTimeUTC,SecondsSince1970,SOG,BelowLineCalc,central,COG,COG_Mag,DistanceToLeader,Heel,Heel_Abs,Lat,LatBow,LatCenter,lateral,LatStern,Leg,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,TimeLocal,TimeUTC,Trim,VMC,XTE,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Euler_X (deg),Euler_Y (deg),Euler_Z (deg),F_back,F_front,Gyro_Y (rad/s),Gyro_X (rad/s),Gyro_Z (rad/s),LoadCell_1,LoadCell_2,LoadCell_3,LoadCell_4,LoadCell_5,LoadCell_6,M_back_X,M_back_Y,M_front_X,M_front_Y,M_tot_X,M_tot_Y,P_back_X,P_back_Y,P_front_X,P_front_Y,TWA,Heel_Lwd,TWA_Abs,TWD,TWS,VMG,run,rider_name,boat_name,maneuver_type,interval_duration,start_time,end_time,maneuver_index,target_id
2025-11-30T12:28:34.759Z,1764505714.759,28.7,,79.0,288.7,285.7,,40.7,40.7,43.0524417,43.052442305,43.052440288,1.130507904,43.05243827,,22019.586,,6.1277382,6.127735753,6.127743911,6.127752068,3,,16.191,1764509314759.0,1764505714759.0,6.8,,,8.639,1.733,2.98,17.775,-46.482,-48.373,59566.203,63985.93,-0.031,0.19,-0.038,3791.333,29889.477,25885.395,-11252.931,49698.227,25540.635,2779.452,-367.554,5132.702,-3215.276,7912.154,-8824.913,-6.101,-46.389,-50.262,-80.204,142.828,40.7,142.828,71.528,10.628,22.869,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:34.852Z,1764505714.852,28.6,,82.7,287.6,284.6,,42.7,42.7,43.0524457,43.052446271,43.052444368,0.5,43.052442465,,22021.037,,6.1277212,6.127718737,6.127726947,6.127735156,3,,-11.828,1764509314852.0,1764505714852.0,6.6,,,8.865,1.583,2.998,18.262,-46.474,-48.859,62319.809,65127.895,-0.023,0.173,-0.07,2914.9,33245.777,26159.131,-11510.392,49119.102,27519.186,3230.239,-471.573,5444.626,-3006.416,8674.864,-8132.55,-7.558,-51.81,-46.206,-83.583,143.956,42.7,143.956,71.556,10.656,23.125,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:34.957Z,1764505714.957,28.5,,84.6,287.6,284.6,,39.9,39.9,43.0524495,43.052450071,43.052448168,0.1,43.052446265,,22022.49,,6.1277041,6.127701637,6.127709847,6.127718056,3,,0.0,1764509314957.999,1764505714957.999,6.4,,,8.842,1.701,3.386,18.587,-46.533,-49.036,63755.836,66745.195,-0.024,0.262,-0.036,2793.685,34475.773,26486.377,-11610.131,49629.445,28725.883,3374.142,-508.422,5626.874,-2952.243,9001.017,-8235.876,-7.967,-52.903,-44.269,-84.29,143.987,39.9,143.987,71.587,10.687,23.053,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.071Z,1764505715.071,28.5,,88.1,287.2,284.2,,41.6,41.6,43.0524537,43.052454258,43.052452397,3.1,43.052450536,,22023.957,,6.127687,6.127684532,6.127692759,6.127700987,3,,-3.54,1764509315071.0,1764505715071.0,7.9,,,7.918,0.824,3.844,19.275,-46.75,-49.425,65117.691,67182.766,-0.033,0.168,-0.031,2178.769,36411.691,26527.23,-11499.846,49732.309,28950.309,3645.806,-568.781,5642.796,-2931.192,9288.603,-7976.536,-8.731,-55.971,-43.631,-83.989,144.414,41.6,144.414,71.614,10.693,23.177,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.164Z,1764505715.164,28.5,,94.7,288.4,285.4,,39.2,39.2,43.0524575,43.052458096,43.052456109,2.1,43.052454123,,22025.395,,6.1276701,6.127667648,6.127675821,6.127683993,3,,12.903,1764509315164.0,1764505715164.0,9.4,,,7.983,1.415,3.609,19.886,-46.614,-50.183,63954.176,64995.41,-0.049,0.13,-0.001,2134.01,35988.152,25832.014,-11385.289,50586.328,25794.375,3605.466,-579.48,5186.563,-3284.894,8792.029,-8056.172,-9.06,-56.354,-50.679,-79.721,143.233,39.2,143.233,71.633,10.684,22.831,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.256Z,1764505715.256,28.4,,94.3,287.1,284.1,,41.7,41.7,43.0524614,43.052461955,43.052460105,0.5,43.052458254,,22026.865,,6.1276528,6.12765033,6.127658562,6.127666794,3,,-14.13,1764509315256.0,1764505715256.0,10.0,,,8.483,0.452,2.892,20.377,-46.393,-51.146,59773.535,63325.348,-0.005,0.234,0.001,2185.622,34147.438,23440.477,-11413.136,50752.152,23986.332,3403.933,-607.885,4938.226,-3466.649,8342.159,-9273.597,-10.193,-56.978,-54.742,-77.984,144.551,41.7,144.551,71.651,10.674,23.136,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.359Z,1764505715.359,28.4,,91.0,287.1,284.1,,41.2,41.2,43.0524652,43.052465755,43.052463905,0.9,43.052462054,,22028.334,,6.1276355,6.12763303,6.127641262,6.127649494,3,,0.0,1764509315359.0,1764505715359.0,7.2,,,8.642,0.247,2.472,21.825,-46.761,-52.803,59724.371,64978.422,0.013,0.221,-0.192,2360.997,33372.984,23990.391,-11428.219,51232.488,25174.152,3302.777,-553.71,5106.031,-3403.779,8408.808,-9777.729,-9.271,-55.3,-52.383,-78.582,144.572,41.2,144.572,71.672,10.664,23.142,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.452Z,1764505715.452,28.4,,89.1,286.3,283.3,,43.5,43.5,43.0524695,43.05247003,43.052468264,1.273868969,43.052466497,,22029.811,,6.1276183,6.12761582,6.127624086,6.127632353,3,,-8.602,1764509315452.0,1764505715452.0,10.4,,,8.851,0.873,2.671,23.011,-47.829,-51.913,59344.051,66334.0,0.01,-0.026,-0.195,2954.474,30788.838,25600.738,-10976.358,53252.355,24058.006,2964.36,-383.922,4887.294,-3647.5,7851.654,-10520.818,-6.469,-49.951,-54.985,-73.681,145.39,43.5,145.39,71.69,10.655,23.374,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.558Z,1764505715.558,28.4,,91.9,288.8,285.8,,40.4,40.4,43.0524737,43.052474308,43.05247228,1.7,43.052470252,,22031.277,,6.1276012,6.127598754,6.127606907,6.12761506,3,,23.585,1764509315558.0,1764505715558.0,10.7,,,7.644,0.656,3.557,23.492,-48.199,-50.694,60628.637,65419.113,-0.052,-0.038,0.011,2543.098,31603.482,26482.055,-10714.477,55341.582,20792.006,3094.931,-361.382,4395.154,-4109.976,7490.085,-10288.782,-5.9,-50.937,-62.813,-67.196,142.912,40.4,142.912,71.712,10.644,22.655,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.654Z,1764505715.654,28.5,,90.008,288.7,285.7,,40.6,40.6,43.0524781,43.052478705,43.052476688,1.558127945,43.05247467,,22032.75,,6.1275841,6.127581653,6.127589811,6.127597969,3,,-1.041,1764509315654.0,1764505715654.0,11.1,,,8.434,2.496,2.719,23.414,-47.699,-51.642,55635.613,64703.441,-0.001,0.21,0.077,4272.1,23359.193,28004.32,-10193.722,59740.996,15156.166,2032.775,17.588,3536.309,-4973.893,5569.084,-12454.908,0.463,-36.012,-76.969,-54.567,143.031,40.6,143.031,71.731,10.635,22.77,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.760Z,1764505715.76,28.5,,87.9,289.2,286.2,,40.1,40.1,43.0524824,43.052483021,43.052480951,1.4,43.052478881,,22034.229,,6.1275669,6.12756446,6.127572593,6.127580727,3,,4.673,1764509315760.998,1764505715760.998,8.7,,,8.629,2.371,2.258,23.563,-47.701,-52.996,50863.555,62764.5,0.049,0.196,0.042,6038.179,17777.887,27047.488,-10021.178,58667.918,14117.759,1250.279,152.362,3367.382,-4955.078,4617.661,-13202.755,2.993,-24.572,-78.92,-53.681,142.552,40.1,142.552,71.752,10.624,22.626,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.854Z,1764505715.854,28.6,,93.3,288.7,285.7,,41.6,41.6,43.0524868,43.052487405,43.052485388,3.2,43.05248337,,22035.709,,6.1275497,6.127547253,6.127555411,6.127563569,3,,-5.376,1764509315854.0,1764505715854.0,7.1,,,8.34,1.573,2.781,23.744,-47.783,-53.652,52574.926,63319.102,0.021,0.164,-0.006,6133.113,18987.227,27454.588,-10322.171,57109.563,16531.707,1368.963,110.06,3746.116,-4621.723,5115.079,-12374.684,2.162,-25.814,-73.102,-59.079,143.071,41.6,143.071,71.771,10.615,22.862,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:35.957Z,1764505715.957,28.6,,92.825,289.3,286.3,,45.5,45.5,43.0524909,43.052491524,43.052489444,2.672081047,43.052487364,,22037.172,,6.1275326,6.127530161,6.12753829,6.127546419,3,,5.769,1764509315957.999,1764505715957.999,7.9,,,7.955,1.577,3.117,24.048,-47.838,-54.011,56030.926,64859.527,-0.015,0.15,-0.061,5943.496,21452.248,28635.182,-10551.617,56849.48,18561.664,1651.682,58.44,4061.303,-4434.621,5712.985,-11515.574,1.112,-29.253,-68.489,-62.53,142.492,45.5,142.492,71.792,10.604,22.687,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.051Z,1764505716.051,28.6,,92.4,288.0,285.0,,51.1,51.1,43.0524952,43.052495783,43.052493839,2.2,43.052491894,,22038.635,,6.1275156,6.127513143,6.127521334,6.127529525,3,,-13.978,1764509316051.0,1764505716051.0,9.2,,,7.791,1.471,3.568,24.554,-48.008,-53.851,61332.617,67395.391,-0.057,0.078,-0.12,5271.323,26114.223,29947.07,-10735.628,57360.469,20770.547,2219.769,-67.824,4395.111,-4297.16,6614.88,-10569.156,-0.952,-35.722,-63.842,-65.195,143.815,51.1,143.815,71.815,10.595,23.084,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.160Z,1764505716.16,28.6,,95.159,289.1,286.1,,47.4,47.4,43.0524994,43.052500018,43.052497958,2.2,43.052495899,,22040.1,,6.1274985,6.127496058,6.127504197,6.127512335,3,,10.0,1764509316160.999,1764505716160.999,7.9,,,8.204,0.651,3.929,25.559,-48.506,-52.049,70359.234,70974.422,-0.069,-0.101,-0.127,3386.042,35695.891,31277.303,-10860.276,59747.883,22086.82,3440.999,-367.988,4596.12,-4405.737,8037.119,-9305.49,-5.209,-48.84,-62.073,-64.759,142.748,47.4,142.748,71.848,10.584,22.765,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.256Z,1764505716.256,28.6,,97.567,288.4,285.4,,42.7,42.7,43.0525033,43.052503896,43.052501909,2.9,43.052499923,,22041.564,,6.1274813,6.127478848,6.127487021,6.127495193,3,,-7.292,1764509316256.998,1764505716256.998,6.6,,,8.032,1.493,2.221,25.897,-48.674,-50.911,66348.664,68058.82,-0.021,-0.129,-0.039,3553.642,31814.32,30980.701,-10517.41,60772.754,17803.475,3009.762,-206.859,3950.763,-4856.591,6960.526,-9997.886,-3.055,-45.235,-71.458,-57.977,143.477,42.7,143.477,71.877,10.574,22.984,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.358Z,1764505716.358,28.6,,100.1,287.3,284.3,,41.3,41.3,43.0525072,43.052507761,43.05250589,3.4,43.052504018,,22043.012,,6.1274643,6.127461833,6.127470056,6.127478279,3,,-10.891,1764509316358.0,1764505716358.0,6.7,,,7.752,3.717,3.734,25.407,-48.334,-50.396,62196.352,67653.875,-0.053,0.033,0.088,5500.909,24465.094,32230.348,-9533.231,64450.313,12736.79,2019.686,106.764,3106.668,-5561.206,5126.354,-11859.617,1.727,-32.444,-82.198,-45.924,144.607,41.3,144.607,71.907,10.564,23.315,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.444Z,1764505716.444,28.6,,107.1,287.4,284.4,,40.5,40.5,43.0525116,43.052512165,43.052510283,4.4,43.052508401,,22044.508,,6.1274469,6.127444434,6.127452653,6.127460871,3,,1.163,1764509316444.0,1764505716444.0,6.9,,,7.765,4.177,3.544,24.652,-47.796,-50.375,55285.938,64498.859,0.001,-0.01,0.228,7018.517,17878.654,30388.768,-9468.054,62083.266,11883.649,1156.605,258.929,2978.563,-5417.824,4135.167,-12710.636,4.755,-20.635,-84.012,-46.189,144.533,40.5,144.533,71.933,10.556,23.293,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.559Z,1764505716.559,28.6,,110.0,288.8,285.8,,43.7,43.7,43.0525159,43.052516508,43.05251448,3.9,43.052512452,,22045.979,,6.1274298,6.127427354,6.127435507,6.12744366,3,,12.174,1764509316559.0,1764505716559.0,5.9,,,8.038,2.203,1.834,23.528,-46.46,-53.273,49297.551,62381.434,0.043,0.233,0.094,8239.79,13012.797,28044.965,-9932.728,57610.98,14703.182,508.325,320.261,3436.709,-4797.919,3945.035,-13110.224,6.559,-10.076,-76.996,-55.062,143.168,43.7,143.168,71.968,10.544,22.891,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.653Z,1764505716.653,28.6,,104.7,289.1,286.1,,47.8,47.8,43.0525203,43.052520918,43.052518858,2.388444755,43.052516799,,22047.451,,6.1274127,6.127410258,6.127418397,6.127426535,3,,3.192,1764509316653.0,1764505716653.0,5.4,,,8.867,0.887,0.971,24.698,-46.996,-54.561,57176.438,66046.07,0.021,0.089,-0.293,7190.841,20203.115,29782.48,-10167.718,59122.289,17091.502,1385.807,112.619,3802.661,-4739.625,5188.468,-11908.446,2.231,-23.507,-71.787,-57.556,142.896,47.8,142.896,71.996,10.535,22.81,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.757Z,1764505716.757,28.6,,95.9,289.0,286.0,,52.2,52.2,43.0525243,43.052524915,43.052522866,0.7,43.052520817,,22048.912,,6.1273956,6.127393157,6.1274013,6.127409444,3,,-0.952,1764509316757.998,1764505716757.998,6.4,,,8.42,-0.122,2.941,25.765,-48.386,-52.486,64843.699,67991.281,-0.045,-0.092,-0.14,4666.246,31271.855,28905.6,-10500.13,58739.141,19752.27,2833.497,-331.582,4220.21,-4493.42,7053.707,-10240.615,-5.036,-43.489,-66.119,-62.046,143.027,52.2,143.027,72.027,10.524,22.849,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.852Z,1764505716.852,28.6,,91.4,288.1,285.1,,48.5,48.5,43.0525286,43.052529187,43.052527231,1.034170501,43.052525276,,22050.404,,6.1273782,6.127375744,6.12738393,6.127392117,3,,-9.474,1764509316852.998,1764505716852.998,8.5,,,8.105,0.088,3.935,25.875,-48.688,-51.046,67373.82,68776.578,-0.078,-0.141,-0.044,3694.872,34822.363,28856.582,-10585.869,58434.844,20927.607,3315.078,-455.5,4396.13,-4366.854,7711.208,-9642.35,-6.767,-49.195,-63.493,-63.92,143.956,48.5,143.956,72.056,10.515,23.125,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:36.956Z,1764505716.956,28.6,,93.0,288.3,285.3,,47.5,47.5,43.0525327,43.052533293,43.052531317,1.4,43.052529341,,22051.891,,6.1273608,6.127358347,6.127366524,6.127374701,3,,1.923,1764509316956.999,1764505716956.999,8.7,,,8.115,0.902,3.795,25.875,-48.688,-50.204,68382.336,69098.805,-0.075,-0.178,-0.041,3338.205,35415.328,29628.803,-10561.054,58716.695,20943.162,3416.214,-430.231,4394.838,-4388.78,7811.052,-9377.648,-6.297,-49.948,-63.514,-63.603,143.787,47.5,143.787,72.087,10.504,23.075,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.052Z,1764505717.052,28.6,,93.2,287.8,284.8,,45.5,45.5,43.0525368,43.052537377,43.052535453,2.7,43.052533529,,22053.361,,6.1273436,6.12734114,6.12734934,6.127357541,3,,-5.208,1764509317052.998,1764505717052.998,7.5,,,7.793,1.695,3.271,25.212,-47.438,-48.985,67712.516,68755.828,-0.059,-0.182,0.007,3141.758,34135.559,30435.195,-10521.005,59005.352,20271.477,3300.84,-322.606,4295.551,-4472.343,7596.391,-9418.429,-4.73,-48.705,-65.063,-62.465,144.295,45.5,144.295,72.095,10.5,23.224,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.158Z,1764505717.158,28.6,,95.837,287.9,284.9,,41.0,41.0,43.0525407,43.05254128,43.052539346,2.6,43.052537412,,22054.832,,6.1273263,6.127323841,6.127332037,6.127340233,3,,0.943,1764509317158.999,1764505717158.999,7.2,,,7.251,2.656,2.236,23.993,-45.282,-47.746,68217.766,69573.516,-0.066,-0.065,0.02,3345.319,32437.232,32435.211,-10397.912,61571.676,18399.756,3098.289,-157.827,4017.275,-4864.141,7115.563,-9829.635,-2.321,-45.431,-69.887,-57.775,144.184,41.0,144.184,72.084,10.5,23.192,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.253Z,1764505717.253,28.6,,98.2,287.3,284.3,,41.4,41.4,43.0525448,43.052545361,43.05254349,1.645225795,43.052541618,,22056.287,,6.1273093,6.127306833,6.127315056,6.127323279,3,,-6.316,1764509317253.999,1764505717253.999,6.4,,,7.544,3.251,3.432,23.46,-44.987,-46.904,67105.648,70291.539,-0.025,-0.016,0.124,3429.627,31524.154,32151.871,-10494.794,62520.793,18265.541,2992.067,-132.11,4012.067,-4971.304,7004.134,-10652.438,-1.967,-44.582,-70.724,-57.078,144.775,41.4,144.775,72.075,10.5,23.363,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.358Z,1764505717.358,28.6,,103.1,288.3,285.3,,41.3,41.3,43.0525492,43.052549793,43.052547817,0.6,43.052545841,,22057.744,,6.1272924,6.127289947,6.127298124,6.127306301,3,,9.615,1764509317358.0,1764505717358.0,5.4,,,7.695,2.005,1.624,22.327,-44.499,-47.063,56003.797,65140.965,0.095,-0.046,0.179,4632.803,23750.709,27620.283,-10712.965,58419.938,17433.99,2036.057,-35.986,3926.5,-4694.261,5962.557,-12186.146,-0.608,-36.14,-72.08,-60.31,143.764,41.3,143.764,72.064,10.5,23.069,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.453Z,1764505717.453,28.6,,109.1,289.4,286.4,,44.7,44.7,43.0525535,43.052554127,43.052552037,1.2,43.052549946,,22059.207,,6.1272754,6.127272963,6.127281087,6.12728921,3,,11.459,1764509317453.999,1764505717453.999,4.5,,,8.075,1.598,-0.124,21.658,-44.613,-48.112,51236.41,61440.863,0.102,-0.112,-0.142,5548.047,19500.396,26187.967,-10296.006,56928.688,14808.185,1485.925,53.728,3502.035,-4759.419,4987.96,-12416.72,1.046,-28.998,-77.463,-56.999,142.655,44.7,142.655,72.055,10.5,22.737,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.561Z,1764505717.561,28.6,,105.496,288.8,285.8,,49.3,49.3,43.0525575,43.052558108,43.05255608,1.025163639,43.052554052,,22060.666,,6.1272583,6.127255854,6.127264007,6.12727216,3,,-5.607,1764509317561.0,1764505717561.0,6.0,,,8.278,2.035,0.908,20.885,-45.274,-47.178,49368.996,61566.449,0.107,-0.08,0.142,6422.721,17747.576,25198.697,-9670.947,57766.625,13470.771,1206.097,48.489,3228.27,-4900.186,4434.367,-13388.6,1.015,-24.347,-79.601,-52.425,143.244,49.3,143.244,72.044,10.5,22.914,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.647Z,1764505717.647,28.5,,102.6,287.9,284.9,,47.1,47.1,43.0525617,43.05256228,43.052560346,0.884640496,43.052558412,,22062.109,,6.1272415,6.127239041,6.127247237,6.127255433,3,,-10.465,1764509317647.0,1764505717647.0,7.4,,,8.436,3.303,1.602,19.663,-45.068,-47.757,48457.906,61432.738,0.104,-0.05,0.179,7446.031,15087.415,25924.461,-9404.369,57953.109,12884.0,813.807,159.886,3109.228,-4946.192,3923.035,-13545.06,3.308,-16.806,-80.533,-50.595,144.135,47.1,144.135,72.035,10.5,23.096,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,0,8
2025-11-30T12:28:37.760Z,1764505717.76,28.5,,99.967,288.7,285.7,,49.3,49.3,43.0525657,43.052566305,43.052564288,0.7,43.05256227,,22063.576,,6.1272243,6.127221853,6.127230011,6.127238169,3,,7.08,1764509317760.0,1764505717760.0,6.2,,,7.948,2.399,2.199,18.433,-44.528,-48.817,52519.695,63491.555,0.022,0.101,0.152,7340.139,18439.133,26740.424,-10340.622,54966.613,18865.564,1182.043,45.318,4074.263,-4216.904,5256.306,-11997.488,0.945,-22.112,-66.568,-64.016,143.324,49.3,143.324,72.024,10.5,22.858,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
2025-11-30T12:28:37.852Z,1764505717.852,28.5,,97.8,287.6,284.6,,51.6,51.6,43.0525696,43.052570171,43.052568268,0.1,43.052566365,,22065.01,,6.1272075,6.127205037,6.127213247,6.127221456,3,,-11.828,1764509317852.998,1764505717852.998,7.0,,,7.89,2.427,2.671,18.631,-44.221,-48.502,55764.691,64708.41,-0.033,0.339,0.179,5773.771,22944.51,27046.412,-11001.18,54307.922,21401.668,1828.684,-78.829,4520.197,-3986.795,6348.881,-11154.996,-1.404,-32.755,-61.624,-69.862,144.415,51.6,144.415,72.015,10.5,23.178,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
2025-11-30T12:28:37.960Z,1764505717.96,28.4,,95.0,287.5,284.5,,52.9,52.9,43.0525734,43.052573968,43.052572075,0.3,43.052570183,,22066.479,,6.1271902,6.127187736,6.12719595,6.127204164,3,,-0.926,1764509317960.998,1764505717960.998,8.3,,,8.111,2.664,2.939,19.885,-44.157,-46.991,56112.43,63582.523,-0.045,0.346,0.094,4084.937,26104.596,25922.895,-11142.806,53737.066,20988.26,2345.094,-201.172,4482.284,-3985.358,6827.377,-10782.602,-3.576,-41.753,-62.694,-70.504,144.504,52.9,144.504,72.004,10.5,23.122,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
2025-11-30T12:28:38.056Z,1764505718.056,28.4,,92.4,286.7,283.7,,49.7,49.7,43.0525769,43.052577443,43.052575634,0.9,43.052573826,,22067.945,,6.1271728,6.127170325,6.127178575,6.127186824,3,,-8.333,1764509318056.998,1764505718056.998,6.9,,,8.837,-0.396,2.161,18.669,-44.371,-50.258,57755.852,65233.57,0.019,0.028,-0.111,4655.031,26037.51,27063.311,-11260.873,51552.578,24941.865,2277.234,-171.118,5050.282,-3438.74,7327.516,-9988.65,-2.934,-39.299,-52.757,-77.386,145.311,49.7,145.311,72.011,10.494,23.352,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
2025-11-30T12:28:38.160Z,1764505718.16,28.4,,87.4,285.4,282.4,,47.1,47.1,43.0525803,43.052580801,43.05257913,0.6,43.052577459,,22069.4,,6.1271555,6.127153009,6.127161312,6.127169616,3,,-12.621,1764509318160.0,1764505718160.0,8.7,,,7.985,-0.078,4.166,19.534,-44.836,-49.592,67739.094,68588.188,-0.092,0.036,-0.136,2574.763,36120.488,29043.846,-11488.142,50458.133,29618.193,3572.62,-455.064,5734.333,-2935.39,9306.953,-7357.145,-6.518,-52.115,-42.902,-83.561,146.632,47.1,146.632,72.032,10.484,23.718,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
2025-11-30T12:28:38.259Z,1764505718.259,28.4,,85.2,284.8,281.8,,43.0,43.0,43.0525841,43.052584582,43.052582975,0.1,43.052581367,,22070.854,,6.1271384,6.127135902,6.127144229,6.127152556,3,,-6.061,1764509318259.0,1764505718259.0,12.3,,,7.405,-2.429,4.474,21.068,-45.166,-47.59,76937.094,70188.227,-0.152,-0.169,-0.191,-254.653,48007.539,29184.213,-11683.779,50339.496,31532.51,5139.923,-875.513,6028.672,-2768.562,11168.596,-5040.34,-11.365,-66.764,-39.444,-85.893,147.252,43.0,147.252,72.052,10.474,23.886,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
2025-11-30T12:28:38.361Z,1764505718.361,28.4,,84.2,287.1,284.1,,37.0,37.0,43.0525877,43.052588255,43.052586405,1.0,43.052584554,,22072.338,,6.1271208,6.12711833,6.127126562,6.127134794,3,,22.33,1764509318361.999,1764505718361.999,10.8,,,7.03,-0.022,4.158,22.218,-45.248,-45.679,77489.18,71321.805,-0.174,-0.16,-0.231,-390.238,47040.688,30838.73,-11114.062,56882.219,25553.65,5051.394,-745.522,5115.146,-3853.791,10166.539,-6627.66,-9.621,-65.189,-54.026,-71.726,144.972,37.0,144.972,72.072,10.464,23.256,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
2025-11-30T12:28:38.453Z,1764505718.453,28.4,,84.48,285.3,282.3,,33.7,33.7,43.0525918,43.052592298,43.052590638,1.233333421,43.052588977,,22073.816,,6.1271035,6.127101008,6.127109315,6.127117623,3,,-19.78,1764509318453.0,1764505718453.0,10.1,,,7.38,1.11,4.75,22.688,-45.188,-43.25,72415.383,69927.695,-0.119,-0.158,-0.023,615.385,42856.152,28943.846,-10830.0,60749.23,20008.461,4498.642,-684.981,4301.965,-4682.626,8800.607,-9071.104,-9.459,-62.123,-66.964,-61.52,146.791,33.7,146.791,72.091,10.455,23.762,30_11_2025_Run11,Gian,Gian Stragiotti,Jibe,14.0,1764505717.76,1764505731.76,8,8
